ds,y,yhat,yhat_lower,yhat_upper,adjusted_y,adjusted_y_lower,adjusted_y_upper,p_value_adj,p_value,h_ahead
2008-10-02 07:00:00,14934.0,14320.069812851798,12303.491907355123,16360.807396503005,13928.258994111617,11911.681088614941,15968.996577762824,0.6053139424066329,0.6509306945065936,7
2008-10-02 08:00:00,15858.0,15090.246645413294,13085.393424249529,16900.787273735677,14685.509191136882,12680.655969973117,16496.049819459266,0.6086021898500676,0.6969892984717422,8
2008-10-02 09:00:00,15799.0,15655.586486560935,13764.852074922283,17367.436017065953,15268.97368552146,13378.239273882808,16980.823216026478,0.6042410751595617,0.5406348889920658,9
2008-10-02 10:00:00,15885.0,15963.553493875872,14025.395077645522,17770.32096645208,15562.821777991718,13624.663361761368,17369.589250567926,0.6078088614411558,0.4785617543588065,10
2008-10-02 11:00:00,16000.0,16092.108259889046,14353.139637440374,17987.8822335828,15688.31555936443,13949.346936915757,17584.089533058184,0.6085232927828522,0.4741062000799448,11
2008-10-02 12:00:00,15982.0,16163.095983649588,14376.565976428135,18093.599740597136,15770.403418910068,13983.873411688615,17700.907175857614,0.6057073452335804,0.4503109260478694,12
2008-10-02 13:00:00,15845.0,16240.312291838673,14440.514810695358,18099.7347722423,15830.840490386332,14031.043009243018,17690.26297078996,0.6093870590369885,0.3909296880006825,13
2008-10-02 14:00:00,15776.0,16302.385772625581,14336.525571391916,18140.057794564047,15897.811355603228,13931.951154369563,17735.483377541696,0.6084546983186743,0.361400463972553,14
2008-10-02 15:00:00,15600.0,16306.592682982027,14406.945776633636,18260.05284068694,15918.460752454814,14018.813846106423,17871.920910159726,0.6039749112032331,0.3191673479079626,15
2008-10-02 16:00:00,15489.0,16270.355055189693,14475.852255257785,18111.19933156079,15866.89084676396,14072.388046832051,17707.735123135055,0.6081018582739915,0.29085291616303,16
2008-10-02 17:00:00,15388.0,16279.985848357079,14368.591964385343,18108.070278046784,15883.69020694404,13972.296322972305,17711.774636633745,0.6060551088851671,0.2704731819777382,17
2008-10-02 18:00:00,15329.0,16409.138551202745,14743.45387164225,18221.30680144433,15997.59407979206,14331.909400231565,17809.762330033645,0.609861958705567,0.2130046892840608,18
2008-10-02 19:00:00,15355.0,16622.052580202504,14766.47968513126,18456.473595042808,16238.790541405768,14383.217646334524,18073.21155624607,0.6032813483119519,0.1894008964227033,19
2008-10-02 20:00:00,16113.0,16758.56538930666,14742.324697349019,18615.14520202517,16358.471309307188,14342.230617349545,18215.0511220257,0.6069955340680406,0.334599741300333,20
2008-10-02 21:00:00,16481.0,16626.587569260424,14862.687134685775,18444.539481113712,16220.253892404815,14456.353457830166,18038.2058042581,0.6094535267206055,0.4585134102578262,21
2008-10-02 22:00:00,15906.0,16130.744517067504,14262.047797388757,18002.09474681998,15720.472268998352,13851.775549319605,17591.82249875083,0.6100608430174335,0.43879684131719854,22
2008-10-02 23:00:00,14969.0,15334.590509494921,13321.913168648958,17206.56865196711,14940.907971068567,12928.230630222604,16812.886113540757,0.6052875543023686,0.4046933444030213,23
2008-10-03 00:00:00,14082.0,14375.008374014908,12583.499838582056,16246.237096089279,14241.121786633943,12449.613251201092,16112.350508708314,0.5364699855068954,0.41877011315471074,0
2008-10-03 01:00:00,13284.0,13521.799647821037,11603.324642698555,15319.752557198772,13384.554044184122,11466.07903906164,15182.506953561857,0.5373477973957899,0.4348644234072931,1
2008-10-03 02:00:00,12890.0,12866.090163296089,11114.450032104412,14732.207038376991,12727.87941069928,10976.239279507603,14593.996285780182,0.5375807657837376,0.5067576017556134,2
2008-10-03 03:00:00,12670.0,12482.298452736428,10626.625921698353,14340.63718856079,12344.948799848367,10489.276268810292,14203.287535672729,0.5374840095800368,0.5515332571885121,3
2008-10-03 04:00:00,12618.0,12421.158449383938,10591.50911851431,14375.367897909531,12282.902640804172,10453.253309934544,14237.112089329765,0.5374638090304984,0.5530362338073246,4
2008-10-03 05:00:00,12834.0,12711.791290180001,10756.296790894678,14593.213477471094,12577.260574312,10621.766075026677,14458.682761603093,0.5368159222111255,0.5325322240062041,5
2008-10-03 06:00:00,13630.0,13318.106308594502,11420.135652883693,15339.452068064269,13181.299529150947,11283.328873440138,15202.645288620713,0.5373131650874444,0.5808108037145283,6
2008-10-03 07:00:00,15231.0,14102.158110208477,12217.663611176255,16073.441147518532,13966.294578561608,12081.800079529386,15937.577615871664,0.5370074659790848,0.773490173728342,7
2008-10-03 08:00:00,16245.0,14856.533903187556,12912.95551438163,16755.34587886849,14716.280390088388,12772.702001282463,16615.092365769324,0.5380102596634057,0.8228262586833262,8
2008-10-03 09:00:00,16081.0,15404.526009698102,13476.171879152655,17323.641556020306,15264.261037162374,13335.906906616927,17183.376583484576,0.5381309166447664,0.673880061519662,9
2008-10-03 10:00:00,15959.0,15693.57291832201,13658.745917002247,17660.471255069955,15558.308198915578,13523.481197595815,17525.206535663525,0.5366475714061953,0.56749725819792,10
2008-10-03 11:00:00,15912.0,15801.745582471842,13957.577028167847,17715.001413964445,15658.033496763717,13813.864942459722,17571.28932825632,0.538850301658861,0.5299759270868855,11
2008-10-03 12:00:00,15732.0,15850.901291979044,13939.972057015308,17749.52211309539,15711.057889190386,13800.12865422665,17609.678710306733,0.5379742185635911,0.4681194349736163,12
2008-10-03 13:00:00,15624.0,15904.624917741718,14089.16920720141,17717.689697265298,15758.995191458685,13943.539480918378,17572.059970982267,0.5394256636778928,0.421433745402362,13
2008-10-03 14:00:00,15661.0,15941.202507038844,14188.480657069198,17716.029752268725,15797.655046179987,14044.93319621034,17572.482291409866,0.5388709336937335,0.4193353808628033,14
2008-10-03 15:00:00,15421.0,15917.644962401851,14094.38064270096,17830.390139058167,15779.942456937848,13956.678137236957,17692.687633594163,0.5375011594961867,0.36665526561461803,15
2008-10-03 16:00:00,15300.0,15851.312609135752,13904.031185770991,17815.401934062913,15706.78952784741,13759.508104482651,17670.87885277457,0.5391663137517487,0.35894783774547223,16
2008-10-03 17:00:00,15146.0,15828.596531471523,13975.758369977968,17707.67181231427,15688.64013654421,13835.801975050656,17567.715417386957,0.5382826392219541,0.31960205853241275,17
2008-10-03 18:00:00,15039.0,15923.19688776403,14019.336884157125,17596.767295967475,15783.3771156464,13879.517112039495,17456.947523849845,0.5381441863434115,0.2632049001427864,18
2008-10-03 19:00:00,14821.0,16099.271465486783,14211.298223190966,17884.9561640692,15959.246878830925,14071.273636535108,17744.931577413343,0.5378305368026641,0.18623741584980436,19
2008-10-03 20:00:00,15349.0,16196.521920179364,14287.016147127702,18005.070654212577,16061.389261284401,14151.88348823274,17869.937995317614,0.5367566789062752,0.2795249105478138,20
2008-10-03 21:00:00,15296.0,16022.83303096087,14238.440819633408,17968.799212630853,15885.913230458531,14101.521019131069,17831.879412128514,0.5372836711174757,0.30874814535569967,21
2008-10-03 22:00:00,14937.0,15482.999185976996,13507.728419453117,17294.007187663392,15345.898420523272,13370.627653999392,17156.906422209668,0.5374231565248548,0.35583598587623466,22
2008-10-03 23:00:00,14122.0,14640.86175355502,12772.670764746837,16428.431413360224,14501.950357973456,12633.759369165273,16289.52001777866,0.5375331662644308,0.35801078399304853,23
2008-10-04 00:00:00,13193.0,13678.895327461389,11689.729862773558,15421.37684429154,13393.159789134183,11403.994324446352,15135.641305964335,0.5776473133070348,0.36928788428118425,0
2008-10-04 01:00:00,12369.0,12776.176289493082,10843.83754310689,14734.921467097578,12477.368689753366,10545.029943367175,14436.113867357863,0.5806557799781612,0.3942681265738046,1
2008-10-04 02:00:00,12056.0,12069.566938624888,10269.851168694908,13990.14981281099,11771.118490212357,9971.402720282376,13691.70136439846,0.5807557228423413,0.496271158875668,2
2008-10-04 03:00:00,11755.0,11633.85433950946,9691.733154888394,13491.116167656375,11331.864962637783,9389.743778016717,13189.126790784698,0.5818235778901208,0.5325677453827261,3
2008-10-04 04:00:00,11704.0,11520.259217813447,9759.215409627765,13463.706227632312,11219.417253662628,9458.373445476946,13162.864263481493,0.5817312842745151,0.5505806754087506,4
2008-10-04 05:00:00,11710.0,11758.391886102425,9811.71226122455,13532.14939432575,11470.754363597693,9524.074738719817,13244.511871821018,0.5784738508397391,0.4867023688413638,5
2008-10-04 06:00:00,12145.0,12312.524626379538,10413.376277032672,14221.258212598561,12008.855933303254,10109.707583956388,13917.589519522277,0.5820349198208,0.45510977782035683,6
2008-10-04 07:00:00,12681.0,13044.932238823161,11218.7608995414,14916.108408196309,12761.234067329558,10935.062728047797,14632.410236702706,0.5765824000877641,0.40040928862983177,7
2008-10-04 08:00:00,13442.0,13748.41177144588,11851.777619956643,15538.83204333813,13455.166513950955,11558.532362461718,15245.586785843205,0.579683079722372,0.41566111426801755,8
2008-10-04 09:00:00,13957.0,14246.638156176048,12336.074469880776,16207.44992284099,13953.250937746274,12042.687251451001,15914.062704411215,0.5795245226256396,0.4239653545049327,9
2008-10-04 10:00:00,14329.0,14487.685235780096,12478.388319517053,16235.953329334856,14189.729067290871,12180.432151027828,15937.99716084563,0.5808622121390864,0.4569018359308738,10
2008-10-04 11:00:00,14288.0,14550.415981422664,12665.069160929987,16428.68994063569,14246.271504973334,12360.924684480657,16124.54546418636,0.582361625837127,0.4290824419217483,11
2008-10-04 12:00:00,14261.0,14557.439115902174,12719.58672753912,16234.08620198782,14259.677957707587,12421.825569344532,15936.325043793233,0.5802057372119053,0.4144193378113702,12
2008-10-04 13:00:00,14084.0,14572.908242378098,12685.350396215867,16557.438255610297,14274.742154749825,12387.184308587593,16259.272167982024,0.580841630509087,0.37310923755171976,13
2008-10-04 14:00:00,13975.0,14575.508322883577,12746.66945514884,16405.26734336127,14282.955806823531,12454.116939088794,16112.714827301223,0.5788340683672643,0.33698781605562267,14
2008-10-04 15:00:00,13802.0,14522.609113541524,12680.639131170505,16445.05867040063,14233.69486537911,12391.72488300809,16156.144422238216,0.578347246694622,0.31183860265323926,15
2008-10-04 16:00:00,13779.0,14432.006714161636,12574.73730245952,16293.29020368886,14145.437900734112,12288.168489031996,16006.721390261337,0.5779361973224295,0.32631888794378305,16
2008-10-04 17:00:00,13787.0,14390.611948138923,12565.886220342649,16247.170738619528,14099.70187473386,12274.976146937586,15956.260665214466,0.5783432554370724,0.3371454776716088,17
2008-10-04 18:00:00,13811.0,14472.64254056037,12493.084295960429,16299.91731324036,14177.757553239475,12198.199308639534,16005.032325919465,0.5802060918786022,0.3279873949817643,18
2008-10-04 19:00:00,13782.0,14642.689865508437,12645.16165192518,16708.847753413975,14338.210742971763,12340.682529388507,16404.3686308773,0.5821053092291806,0.2936110445198763,19
2008-10-04 20:00:00,14331.0,14740.800710845888,12858.667292158769,16603.276502151897,14439.520785824181,12557.387367137062,16301.99657713019,0.5815806525248747,0.38954710595785,20
2008-10-04 21:00:00,14562.0,14575.16971033958,12777.230995571541,16471.855899033715,14280.437535738638,12482.498820970599,16177.123724432771,0.5796032550202905,0.4963551809287667,21
2008-10-04 22:00:00,14262.0,14050.897728467022,12213.632838719299,16025.5997718211,13765.936281118587,11928.671391370865,15740.638324472666,0.5773644648615512,0.5564369540444278,22
2008-10-04 23:00:00,13446.0,13232.094481368615,11309.789670496628,15050.507424675781,12934.734967387065,11012.430156515078,14753.147910694232,0.5805624747554802,0.5582626899464797,23
2008-10-05 00:00:00,12763.0,12274.701217269328,10424.488707893855,14151.38430560404,12070.876002217032,10220.663492841559,13947.559090551744,0.5555118058183622,0.6314960952749148,0
2008-10-05 01:00:00,11936.0,11411.245445597202,9584.219271576902,13252.155596996678,11197.953286358774,9370.927112338473,13038.86343775825,0.5578356212462058,0.6430753212935587,1
2008-10-05 02:00:00,11585.0,10752.083921853391,8994.902310975254,12718.966379516318,10553.324606833272,8796.142995955135,12520.207064496199,0.5543228692597767,0.7167650169267142,2
2008-10-05 03:00:00,11320.0,10371.954441459144,8324.33469044176,12248.160645183441,10164.44802068251,8116.828269665126,12040.654224406808,0.5568759429881031,0.7321333363589452,3
2008-10-05 04:00:00,11376.0,10321.804564442209,8383.60186645869,12200.067187629451,10117.414860949526,8179.212162966006,11995.677484136768,0.5559843506692783,0.7605236429511467,4
2008-10-05 05:00:00,11372.0,10630.904054233328,8682.76344412643,12572.21051943668,10427.005439759912,8478.864829653015,12368.311904963264,0.5553755879986924,0.687357569389251,5
2008-10-05 06:00:00,11637.0,11263.285282663262,9434.585042161441,13268.919872743823,11068.752192818816,9240.051952316995,13074.386782899377,0.5527957394966415,0.5986342868353618,6
2008-10-05 07:00:00,11977.0,12081.10175259073,10340.989762550213,13945.89376281325,11882.376478822267,10142.26448878175,13747.168489044787,0.554013019700996,0.47049850104806756,7
2008-10-05 08:00:00,12540.0,12876.993474377376,11015.036102853768,14591.208898894036,12677.434123499452,10815.476751975844,14391.649548016112,0.554527827669915,0.4045726158720595,8
2008-10-05 09:00:00,13114.0,13474.257816191426,11488.55365600808,15202.852178216057,13277.093937736621,11291.389777553275,15005.688299761252,0.5539882091207645,0.4018347580845626,9
2008-10-05 10:00:00,13400.0,13820.327523260174,12031.82530942656,15723.227770411368,13612.71179708435,11824.209583250737,15515.612044235544,0.5560990115059811,0.38519993386176793,10
2008-10-05 11:00:00,13476.0,13993.298757050545,12064.221055743674,15789.365189052874,13785.233486411262,11856.15578510439,15581.299918413592,0.5567691485906227,0.3609465431674779,11
2008-10-05 12:00:00,13474.0,14115.077444277407,12431.981473159565,15946.309854747908,13911.338879910758,12228.242908792916,15742.571290381258,0.555411417607571,0.32005083580991556,12
2008-10-05 13:00:00,13583.0,14249.249193561034,12471.506223296094,16118.345547171695,14043.464807728926,12265.721837463985,15912.561161339587,0.5562140898398971,0.31979968648375334,13
2008-10-05 14:00:00,13555.0,14373.967289625965,12461.254338953046,16225.756548175954,14166.789700052757,12254.076749379838,16018.578958602746,0.5561888017679696,0.2885577628994189,14
2008-10-05 15:00:00,13626.0,14445.949737074066,12639.218364816152,16280.931722265004,14240.917231666737,12434.185859408823,16075.899216857675,0.5555532638830014,0.28193753254255227,15
2008-10-05 16:00:00,13640.0,14482.163637230486,12488.44171017985,16273.565419414463,14274.55585996381,12280.833932913174,16065.957642147787,0.5566073029965559,0.284246418422489,16
2008-10-05 17:00:00,13912.0,14568.604048049021,12714.098101435115,16564.614568845696,14371.732590122429,12517.226643508522,16367.743110919104,0.5535890992624615,0.3310304178749347,17
2008-10-05 18:00:00,14012.0,14778.624003124276,12880.384484682543,16599.07790842985,14579.609416904834,12681.369898463101,16400.063322210408,0.5542579365715887,0.2986128488461942,18
2008-10-05 19:00:00,14051.0,15076.047015055223,13316.819844204017,16894.998492387545,14860.78988003198,13101.562709180775,16679.741357364303,0.5585760582525147,0.2313961880546958,19
2008-10-05 20:00:00,14809.0,15300.16815149996,13424.904497431828,17149.29689141689,15097.659632165218,13222.395978097085,16946.78837208215,0.555235018260302,0.36767451230993753,20
2008-10-05 21:00:00,14933.0,15258.341956640905,13284.342737094797,17062.170937269406,15063.037030689142,13089.037811143035,16866.86601131764,0.55311192520001,0.41265082334368786,21
2008-10-05 22:00:00,14370.0,14854.741184560193,12927.567766376853,16785.879688744848,14655.191966967386,12728.018548784046,16586.330471152043,0.5541614502932788,0.373719945432181,22
2008-10-05 23:00:00,13594.0,14152.581326222076,12398.289177779123,16092.239420160979,13955.28877062228,12200.996622179326,15894.946864561181,0.5536925105719348,0.3491634047628659,23
2008-10-06 00:00:00,12803.0,13325.97679370137,11414.984636304303,15183.530018614012,13312.241243917615,11401.24908652055,15169.794468830258,0.5037493547338676,0.36103541834653236,0
2008-10-06 01:00:00,12222.0,12569.47479965281,10652.359664581474,14433.0231731432,12555.783410684697,10638.668275613361,14419.331784175087,0.5037474126039108,0.40688288552494845,1
2008-10-06 02:00:00,11955.0,12011.136168835294,9930.02455329175,13838.738948656224,11997.732780160382,9916.62116461684,13825.335559981313,0.5036553317165464,0.4853179429681949,2
2008-10-06 03:00:00,11807.0,11725.033207317174,9699.494546382664,13465.110624145387,11711.140018206144,9685.601357271635,13451.217435034358,0.5037963487080006,0.5222460439961746,3
2008-10-06 04:00:00,11834.0,11761.489435484058,9973.125164297087,13617.360775558636,11747.49495071863,9959.13067953166,13603.366290793208,0.503821372799552,0.5203368066447557,4
2008-10-06 05:00:00,12124.0,12149.20365203143,10354.285652939376,14136.382758325186,12135.447985974532,10340.529986882477,14122.627092268287,0.5037458245488892,0.49318625571958596,5
2008-10-06 06:00:00,12891.0,12851.758145898551,10950.08397018782,14741.042316500048,12837.9885084394,10936.314332728669,14727.272679040898,0.5037720419840341,0.5105834119982992,6
2008-10-06 07:00:00,14682.0,13731.028441568566,11816.387114623072,15562.866771089784,13717.534328991265,11802.893002045772,15549.372658512484,0.5036733311175714,0.7423457833360002,7
2008-10-06 08:00:00,15735.0,14579.508665367102,12839.10072681572,16450.65843726065,14565.650902028674,12825.24296347729,16436.80067392222,0.5037577176152237,0.7939050581175444,8
2008-10-06 09:00:00,15827.0,15220.363008751036,13104.835553796516,17013.961685924955,15206.710347023418,13091.182892068899,17000.309024197337,0.5037113005860621,0.6545944825930881,9
2008-10-06 10:00:00,16000.0,15600.80657872115,13768.655759621894,17528.224825480625,15587.158652956658,13755.0078338574,17514.576899716132,0.5037242674546475,0.60724739217026,10
2008-10-06 11:00:00,16068.0,15798.656666369696,13995.877187663407,17727.362292083933,15784.691171068285,13981.911692361997,17713.396796782523,0.503808753360175,0.5733886348976158,11
2008-10-06 12:00:00,16172.0,15935.617039985942,14143.39863171723,17867.937644495825,15921.801097031917,14129.582688763205,17854.1217015418,0.5037621076887617,0.564611197877727,12
2008-10-06 13:00:00,16168.0,16075.285701044277,14050.095394131591,17857.535789629597,16061.082060443428,14035.891753530743,17843.33214902875,0.5038769958211163,0.5248832935225228,13
2008-10-06 14:00:00,16312.0,16196.058569072917,14463.689570066763,18039.60951921176,16182.071730560283,14449.702731554129,18025.62268069913,0.5038059466429791,0.5331151985777182,14
2008-10-06 15:00:00,16238.0,16255.005403349593,14272.060747813483,18062.142668270684,16241.418389667617,14258.473734131507,18048.55565458871,0.5037067725921816,0.49541219537912945,15
2008-10-06 16:00:00,16114.0,16269.405451663339,14444.592205418738,18115.224232847624,16255.602286268759,14430.789040024158,18101.421067453044,0.5037763769913465,0.45679342212352875,16
2008-10-06 17:00:00,16055.0,16325.483044764916,14482.846855914144,18138.91360618144,16312.131339224285,14469.495150373512,18125.56190064081,0.503651080685005,0.4248021106158619,17
2008-10-06 18:00:00,15980.0,16496.83399205324,14583.89654236848,18365.631744567778,16483.302842427856,14570.365392743093,18352.100594942392,0.5036823931139225,0.3630610506310409,18
2008-10-06 19:00:00,15860.0,16747.679936904744,14836.320181653806,18568.407565394722,16733.870017726305,14822.510262475365,18554.597646216283,0.5037610377170029,0.2710514436774375,19
2008-10-06 20:00:00,16626.0,16917.92448615449,15162.01380171813,18954.10048979348,16904.437498533578,15148.52681409722,18940.613502172568,0.503685283587189,0.42179083252131216,20
2008-10-06 21:00:00,16571.0,16815.66117233985,15060.467317457302,18597.846386452664,16802.041306569994,15046.847451687445,18584.22652068281,0.5037041262373677,0.4296458667702432,21
2008-10-06 22:00:00,15960.0,16345.791502295235,14505.893043567807,18194.066627492986,16332.014917919789,14492.11645919236,18180.29004311754,0.5037845328661157,0.3943086612624308,22
2008-10-06 23:00:00,14944.0,15572.167715200669,13619.979988228812,17555.708664590602,15558.6522134565,13606.464486484643,17542.193162846434,0.5036930697658977,0.3412376096782643,23
2008-10-07 00:00:00,13885.0,14659.982660845182,12742.074542395905,16410.199714509843,14342.053990057595,12424.145871608318,16092.271043722256,0.5860206521121468,0.29407485781481724,0
2008-10-07 01:00:00,12981.0,13822.927102783586,11888.413341750882,15649.879136928223,13517.42003235257,11582.906271319865,15344.372066497206,0.5834390239862612,0.2830860379376139,1
2008-10-07 02:00:00,12604.0,13180.782803175545,11406.566538407835,15054.677056757218,12868.275499853002,11094.059235085291,14742.169753434675,0.584852332136133,0.34265120716888564,2
2008-10-07 03:00:00,12344.0,12808.314295031138,10966.00327570163,14625.444092760994,12501.089991893594,10658.778972564087,14318.21978962345,0.5835450268979877,0.3725112073724514,3
2008-10-07 04:00:00,12227.0,12756.571069944759,11003.197750817802,14712.17415460005,12448.498167931042,10695.124848804086,14404.101252586333,0.5837551034370477,0.35719663058972584,4
2008-10-07 05:00:00,12549.0,13055.002142621648,11191.398259859521,14980.078419965303,12734.260322835426,10870.656440073299,14659.33660017908,0.5874334247844318,0.3660555709186676,5
2008-10-07 06:00:00,13286.0,13667.929959079569,11860.062316379755,15587.364439256302,13336.418544696386,11528.550901996572,15255.853024873119,0.589384888611005,0.3964153522299322,6
2008-10-07 07:00:00,14751.0,14457.931526930886,12686.39997662702,16354.282255304333,14135.715145880755,12364.18359557689,16032.065874254202,0.5872342707414903,0.5811339351563011,7
2008-10-07 08:00:00,15666.0,15218.161255553736,13408.200997724527,17122.88398995393,14904.79228716403,13094.83202933482,16809.515021564224,0.5854725979344176,0.6213412683527475,8
2008-10-07 09:00:00,15749.0,15772.416737064694,13927.615151135888,17642.425597569618,15439.510873537973,13594.709287609166,17309.519734042897,0.5902489871467229,0.4935546430539379,9
2008-10-07 10:00:00,15667.0,16068.52420146347,14259.351081492423,17839.90173693465,15758.826280708921,13949.653160737875,17530.203816180103,0.5844963678154874,0.38689258757312844,10
2008-10-07 11:00:00,15859.0,16184.870995471185,14312.361989545681,18038.994094819336,15878.222615551094,14005.71360962559,17732.345714899246,0.5833821248778516,0.41132902323163756,11
2008-10-07 12:00:00,15846.0,16243.662690385641,14247.724070528648,18162.116041057892,15925.508300483933,13929.569680626939,17843.961651156184,0.5864721355806597,0.39728325504668494,12
2008-10-07 13:00:00,15885.0,16308.923394391993,14383.467043201992,18256.155706436155,15995.9190884596,14070.462737269598,17943.15140050376,0.5851508332127734,0.38952020134589294,13
2008-10-07 14:00:00,16158.0,16359.421997204548,14573.221160580408,18219.84891487144,16044.353627383092,14258.152790758952,17904.780545049984,0.585439016041083,0.44370850444256915,14
2008-10-07 15:00:00,16202.0,16352.579252940985,14458.378688748502,18115.985749531144,16037.8521556805,14143.651591488018,17801.258652270662,0.5854719167475289,0.4579816592660356,15
2008-10-07 16:00:00,16082.0,16306.009367331086,14431.878921356305,18270.614375699926,16000.595234052205,14126.464788077425,17965.200242421044,0.5830174594941995,0.4405519958442997,16
