ds,y,yhat,yhat_lower,yhat_upper,adjusted_y,adjusted_y_lower,adjusted_y_upper,p_value_adj,p_value
2015-01-05 07:00:00,12312.0,9729.691289611515,8103.451251604408,11464.314588814395,9730.812903257127,8104.57286525002,11465.436202460007,0.49965673607045946,0.9755436685045776
2015-01-05 08:00:00,13465.0,10421.042900399147,8816.401110676377,12065.37146557549,10421.896154275939,8817.25436455317,12066.224719452282,0.49973935660609853,0.9918330669261616
2015-01-05 09:00:00,14010.0,11128.22351997814,9403.002401706202,12752.386902308997,11128.012816420016,9402.791698148078,12752.176198750873,0.5000644736038048,0.9862823515591622
2015-01-05 10:00:00,14073.0,11717.17254701245,9959.554615078205,13305.268902432414,11718.09493062953,9960.476998695285,13306.191286049494,0.49971664019853385,0.9644442840542007
2015-01-05 11:00:00,14079.0,12129.180229840262,10434.345522599639,13794.56113980082,12129.404351648272,10434.56964440765,13794.785261608831,0.4999314216798121,0.9315298642321783
2015-01-05 12:00:00,14133.0,12395.946409888831,10707.183471365235,14239.413122386817,12398.656734585038,10709.893796061442,14242.123447083024,0.49917129489442374,0.8962489448297497
2015-01-05 13:00:00,14176.0,12591.197860458697,10873.07536653743,14288.456105388326,12591.590742818546,10873.46824889728,14288.848987748175,0.4998795504168536,0.8828448841860446
2015-01-05 14:00:00,14122.0,12764.734199748225,11030.029409912691,14636.715450616852,12765.79858775905,11031.093797923517,14637.779838627677,0.49967398707972865,0.8326137064232224
2015-01-05 15:00:00,14234.0,12917.15046584203,11217.302590642976,14613.039045053829,12917.508988888083,11217.661113689028,14613.397568099881,0.49988988757325103,0.8398784677267906
2015-01-05 16:00:00,14187.0,13030.006018816024,11362.66126747642,14596.243182900347,13031.71617201409,11364.371420674486,14597.953336098413,0.49947591784514234,0.8204530096242395
2015-01-05 17:00:00,14248.0,13110.325611224893,11584.55866914301,14793.46946170173,13111.417838439198,11585.650896357316,14794.561688916036,0.49966597700161175,0.8182490017710657
2015-01-05 18:00:00,14865.0,13195.702666688481,11646.98976727784,14882.14323822829,13195.193971095501,11646.48107168486,14881.63454263531,0.5001559121115945,0.9070038129065097
2015-01-05 19:00:00,15447.0,13309.370935702289,11661.890330327129,14996.126666651431,13310.052090952464,11662.571485577304,14996.807821901606,0.4997905753803626,0.9498337669062682
2015-01-05 20:00:00,15322.0,13410.029052511905,11753.252136416195,15056.348629942051,13410.564802550709,11753.787886454998,15056.884379980855,0.4998365144860693,0.9310466748494749
2015-01-05 21:00:00,15122.0,13392.7337922206,11845.236319083733,15027.680581690629,13392.919826186744,11845.422353049877,15027.866615656772,0.49994286156530376,0.9181493701016968
2015-01-05 22:00:00,14827.0,13151.781165376035,11504.064176388836,14935.856877852693,13152.275331816889,11504.55834282969,14936.351044293548,0.4998484940767575,0.8945639058920243
2015-01-05 23:00:00,14198.0,12657.588030323048,10911.463381546315,14307.261816751705,12658.639775797968,10912.515127021235,14308.313562226625,0.4996769042192457,0.8775207876764178
2015-01-06 00:00:00,13262.0,11984.377660245664,10288.371766263055,13602.095124162763,11984.84046161818,10288.834567635571,13602.557925535279,0.4998575170662416,0.8384768126272959
2015-01-06 01:00:00,12414.0,11268.671278492242,9617.976835000283,12872.326994109666,11271.11442132038,9620.419977828422,12874.770136937805,0.4992498293465626,0.8164855864610998
2015-01-06 02:00:00,11904.0,10638.275943480245,8908.001382581677,12175.62354345591,10638.092709388664,8907.818148490096,12175.440309364329,0.5000558256093769,0.8396027000035726
2015-01-06 03:00:00,11598.0,10170.830741105447,8510.951275544321,11772.581120560766,10170.850173206927,8510.970707645802,11772.600552662247,0.4999940624943759,0.8689666361787423
