day,hour,y_hat,y,y_hat_lower,y_hat_upper,p_values
2016-10-04,1.0,9286.198,9197.0,8790.69560153007,9781.464973422708,0.36022
2016-10-04,2.0,8724.172,8701.0,8266.643794153662,9183.945838498217,0.45786
2016-10-04,3.0,8397.121,8404.0,7966.823737519823,8828.048900392914,0.50962
2016-10-04,4.0,8191.665,8227.0,7773.674506544266,8611.328008592165,0.56356
2016-10-04,5.0,8139.4346,8162.0,7725.199939835384,8556.578283121638,0.53994
2016-10-04,6.0,8353.703,8363.0,7936.3693724769055,8774.238466868961,0.51492
2016-10-04,7.0,9054.235,9011.0,8596.902972697093,9514.62308779667,0.4248
2016-10-04,8.0,10120.486,10128.0,9584.487726477282,10657.8242238656,0.50944
2016-10-04,9.0,10868.196,10736.0,10315.74443492311,11418.650991241915,0.31676
2016-10-04,10.0,11193.647,11050.0,10678.083876065555,11709.353397024595,0.29292
2016-10-04,11.0,11448.902,11282.0,10947.716678394048,11949.630395746617,0.2584
2016-10-04,12.0,11670.576,11583.0,11158.054984877524,12181.565428066308,0.36984
2016-10-04,13.0,11771.102,11837.0,11242.42431419309,12297.644935175209,0.5989
2016-10-04,14.0,11876.109,11905.0,11322.335617209646,12422.522578640775,0.54258
2016-10-04,15.0,11998.501,12005.0,11412.419996206689,12578.44928219747,0.50942
2016-10-04,16.0,11966.943,12015.0,11344.31684265287,12581.55996841197,0.55984
2016-10-04,17.0,11905.887,12007.0,11232.482838529899,12577.559126330518,0.61574
2016-10-04,18.0,11984.336,11951.0,11257.346342985751,12716.906475838401,0.46594
2016-10-04,19.0,11943.671,11731.0,11188.05302926123,12703.17293910406,0.29312
2016-10-04,20.0,11829.632,11747.0,11099.483113567447,12566.221012296526,0.4124
2016-10-04,21.0,11831.114,12025.0,11116.669088629798,12549.34290289449,0.70224
2016-10-04,22.0,11693.344,11731.0,10988.881126383289,12405.523408573663,0.53994
2016-10-04,23.0,11226.205,11146.0,10495.197763680613,11957.647376585042,0.41316
2016-10-05,0.0,10292.758,10298.0,9762.402165538775,10812.396225397844,0.5081
2016-10-05,1.0,9478.103,9495.0,8993.637537404662,9956.957259853325,0.5281
2016-10-05,2.0,8929.752,8953.0,8480.813724223806,9375.979987369361,0.5429
2016-10-05,3.0,8594.313,8601.0,8172.955174645298,9012.045615250006,0.51378
2016-10-05,4.0,8403.713,8432.0,7999.214675490592,8807.055043699354,0.5572
2016-10-05,5.0,8340.907,8378.0,7940.810142941432,8742.946298547517,0.57342
2016-10-05,6.0,8549.3125,8550.0,8142.020364591692,8956.006393522686,0.5034
2016-10-05,7.0,9229.832,9217.0,8792.917401273875,9670.134299655445,0.47834
2016-10-05,8.0,10329.655,10384.0,9817.18817163522,10840.612650007493,0.58438
2016-10-05,9.0,11104.937,10960.0,10574.948871828703,11624.3654027815,0.29308
2016-10-05,10.0,11487.28,11430.0,10993.73570904302,11977.246341156331,0.41026
2016-10-05,11.0,11763.064,11835.0,11267.745637282413,12259.521738605692,0.61372
2016-10-05,12.0,12045.59,12289.0,11529.925834619762,12569.753982810802,0.82148
2016-10-05,13.0,12217.942,12387.0,11678.448971075652,12764.08944704614,0.72976
