year,month,day,hour,y_hat,y
2015.0,12.0,10.0,22.0,12861.661,12015.0
2015.0,12.0,10.0,23.0,12378.206,11520.0
2015.0,12.0,11.0,0.0,11903.811,10681.0
2015.0,12.0,11.0,1.0,11028.996,9809.0
2015.0,12.0,11.0,2.0,10429.151,9258.0
2015.0,12.0,11.0,3.0,10093.463,8932.0
2015.0,12.0,11.0,4.0,9920.831,8740.0
2015.0,12.0,11.0,5.0,9924.671,8723.0
2015.0,12.0,11.0,6.0,10206.143,8955.0
2015.0,12.0,11.0,7.0,10981.066,9682.0
2015.0,12.0,11.0,8.0,12242.451,10819.0
2015.0,12.0,11.0,9.0,12842.648,11274.0
2015.0,12.0,11.0,10.0,12848.658,11283.0
2015.0,12.0,11.0,11.0,12787.536,11356.0
2015.0,12.0,11.0,12.0,12710.817,11370.0
2015.0,12.0,11.0,13.0,12555.478,11264.0
2015.0,12.0,11.0,14.0,12406.061,11142.0
2015.0,12.0,11.0,15.0,12353.28,11088.0
2015.0,12.0,11.0,16.0,12261.716,10991.0
2015.0,12.0,11.0,17.0,12324.468,11044.0
2015.0,12.0,11.0,18.0,13124.631,11877.0
2015.0,12.0,11.0,19.0,13854.758,12308.0
2015.0,12.0,11.0,20.0,13680.039,12095.0
2015.0,12.0,11.0,21.0,13419.207,11841.0
2015.0,12.0,11.0,22.0,13144.847,11560.0
2015.0,12.0,11.0,23.0,12678.442,11113.0
2015.0,12.0,12.0,0.0,13000.461,10429.0
2015.0,12.0,12.0,1.0,12188.718,9545.0
2015.0,12.0,12.0,2.0,11558.14,8926.0
2015.0,12.0,12.0,3.0,11168.489,8606.0
2015.0,12.0,12.0,4.0,10919.17,8417.0
2015.0,12.0,12.0,5.0,10819.517,8305.0
2015.0,12.0,12.0,6.0,10868.337,8356.0
2015.0,12.0,12.0,7.0,11179.055,8657.0
2015.0,12.0,12.0,8.0,11675.688,9114.0
2015.0,12.0,12.0,9.0,11902.198,9445.0
2015.0,12.0,12.0,10.0,12093.602,9785.0
2015.0,12.0,12.0,11.0,12268.17,9992.0
2015.0,12.0,12.0,12.0,12299.799,10120.0
2015.0,12.0,12.0,13.0,12194.692,10087.0
2015.0,12.0,12.0,14.0,12016.02,9952.0
2015.0,12.0,12.0,15.0,11790.3955,9850.0
2015.0,12.0,12.0,16.0,11664.594,9784.0
2015.0,12.0,12.0,17.0,11759.176,9939.0
2015.0,12.0,12.0,18.0,12471.738,10681.0
2015.0,12.0,12.0,19.0,13256.688,11023.0
2015.0,12.0,12.0,20.0,13240.602,10924.0
2015.0,12.0,12.0,21.0,13139.6875,10785.0
2015.0,12.0,12.0,22.0,13018.553,10572.0
2015.0,12.0,12.0,23.0,12722.063,10294.0
2015.0,12.0,13.0,0.0,11613.59,9750.0
2015.0,12.0,13.0,1.0,10971.228,9109.0
2015.0,12.0,13.0,2.0,10421.568,8597.0
2015.0,12.0,13.0,3.0,10034.369,8252.0
2015.0,12.0,13.0,4.0,9790.89,8044.0
2015.0,12.0,13.0,5.0,9661.023,7927.0
2015.0,12.0,13.0,6.0,9630.915,7957.0
2015.0,12.0,13.0,7.0,9688.013,8067.0
2015.0,12.0,13.0,8.0,9856.762,8361.0
2015.0,12.0,13.0,9.0,9941.375,8601.0
2015.0,12.0,13.0,10.0,10212.105,8873.0
2015.0,12.0,13.0,11.0,10560.767,9134.0
2015.0,12.0,13.0,12.0,10832.102,9354.0
2015.0,12.0,13.0,13.0,11034.02,9461.0
2015.0,12.0,13.0,14.0,11121.745,9564.0
2015.0,12.0,13.0,15.0,11109.997,9555.0
2015.0,12.0,13.0,16.0,11107.587,9680.0
2015.0,12.0,13.0,17.0,11235.629,10053.0
2015.0,12.0,13.0,18.0,11881.654,10805.0
2015.0,12.0,13.0,19.0,12553.557,11124.0
2015.0,12.0,13.0,20.0,12535.318,11093.0
2015.0,12.0,13.0,21.0,12355.538,11015.0
2015.0,12.0,13.0,22.0,12132.791,10743.0
2015.0,12.0,13.0,23.0,11848.339,10342.0
2015.0,12.0,14.0,0.0,9915.9795,9694.0
2015.0,12.0,14.0,1.0,9261.864,9083.0
2015.0,12.0,14.0,2.0,8731.888,8666.0
2015.0,12.0,14.0,3.0,8414.3545,8443.0
2015.0,12.0,14.0,4.0,8217.21,8261.0
2015.0,12.0,14.0,5.0,8159.0625,8282.0
2015.0,12.0,14.0,6.0,8285.863,8489.0
2015.0,12.0,14.0,7.0,8651.891,9187.0
2015.0,12.0,14.0,8.0,9316.346,10417.0
2015.0,12.0,14.0,9.0,9658.071,11083.0
2015.0,12.0,14.0,10.0,10112.081,11243.0
2015.0,12.0,14.0,11.0,10546.261,11342.0
2015.0,12.0,14.0,12.0,10916.459,11488.0
2015.0,12.0,14.0,13.0,11175.923,11523.0
2015.0,12.0,14.0,14.0,11296.184,11544.0
2015.0,12.0,14.0,15.0,11335.028,11527.0
2015.0,12.0,14.0,16.0,11362.888,11457.0
2015.0,12.0,14.0,17.0,11460.992,11599.0
2015.0,12.0,14.0,18.0,12076.822,12314.0
2015.0,12.0,14.0,19.0,12410.714,12725.0
2015.0,12.0,14.0,20.0,12143.571,12570.0
2015.0,12.0,14.0,21.0,12035.399,12378.0
2015.0,12.0,14.0,22.0,11575.47,12052.0
2015.0,12.0,14.0,23.0,11148.163,11534.0
2015.0,12.0,15.0,0.0,10987.716,10692.0
2015.0,12.0,15.0,1.0,10160.67,9860.0
2015.0,12.0,15.0,2.0,9597.878,9270.0
2015.0,12.0,15.0,3.0,9290.656,8966.0
2015.0,12.0,15.0,4.0,9131.721,8800.0
2015.0,12.0,15.0,5.0,9146.895,8765.0
2015.0,12.0,15.0,6.0,9421.58,9032.0
2015.0,12.0,15.0,7.0,10217.349,9753.0
2015.0,12.0,15.0,8.0,11426.207,10913.0
2015.0,12.0,15.0,9.0,11920.351,11575.0
2015.0,12.0,15.0,10.0,11934.162,11678.0
2015.0,12.0,15.0,11.0,11867.571,11746.0
2015.0,12.0,15.0,12.0,11758.852,11836.0
2015.0,12.0,15.0,13.0,11593.193,11797.0
2015.0,12.0,15.0,14.0,11443.489,11752.0
2015.0,12.0,15.0,15.0,11439.822,11792.0
2015.0,12.0,15.0,16.0,11449.334,11771.0
2015.0,12.0,15.0,17.0,11669.404,11849.0
2015.0,12.0,15.0,18.0,12642.98,12607.0
2015.0,12.0,15.0,19.0,13411.225,12986.0
2015.0,12.0,15.0,20.0,13310.236,12815.0
2015.0,12.0,15.0,21.0,13233.594,12675.0
2015.0,12.0,15.0,22.0,13010.796,12386.0
2015.0,12.0,15.0,23.0,12549.32,11879.0
2015.0,12.0,16.0,0.0,11775.378,11028.0
2015.0,12.0,16.0,1.0,10795.238,10182.0
2015.0,12.0,16.0,2.0,10092.926,9598.0
2015.0,12.0,16.0,3.0,9682.942,9272.0
2015.0,12.0,16.0,4.0,9438.8955,9074.0
2015.0,12.0,16.0,5.0,9376.842,9045.0
2015.0,12.0,16.0,6.0,9575.208,9304.0
2015.0,12.0,16.0,7.0,10198.887,10014.0
2015.0,12.0,16.0,8.0,11295.516,11149.0
2015.0,12.0,16.0,9.0,11840.675,11755.0
2015.0,12.0,16.0,10.0,11913.254,11891.0
2015.0,12.0,16.0,11.0,11902.205,11980.0
2015.0,12.0,16.0,12.0,11852.597,12000.0
2015.0,12.0,16.0,13.0,11704.087,11936.0
2015.0,12.0,16.0,14.0,11571.159,11692.0
2015.0,12.0,16.0,15.0,11541.287,11571.0
2015.0,12.0,16.0,16.0,11515.757,11498.0
2015.0,12.0,16.0,17.0,11659.889,11480.0
2015.0,12.0,16.0,18.0,12422.897,12234.0
2015.0,12.0,16.0,19.0,13016.684,12960.0
2015.0,12.0,16.0,20.0,12875.969,12892.0
2015.0,12.0,16.0,21.0,12700.678,12735.0
2015.0,12.0,16.0,22.0,12450.03,12503.0
2015.0,12.0,16.0,23.0,12060.075,12023.0
2015.0,12.0,17.0,0.0,11461.477,11183.0
2015.0,12.0,17.0,1.0,10566.363,10421.0
2015.0,12.0,17.0,2.0,9956.63,9817.0
2015.0,12.0,17.0,3.0,9609.065,9492.0
2015.0,12.0,17.0,4.0,9420.624,9342.0
2015.0,12.0,17.0,5.0,9402.207,9349.0
2015.0,12.0,17.0,6.0,9644.927,9620.0
2015.0,12.0,17.0,7.0,10344.931,10385.0
2015.0,12.0,17.0,8.0,11478.532,11563.0
2015.0,12.0,17.0,9.0,12007.813,12202.0
2015.0,12.0,17.0,10.0,12073.764,12345.0
2015.0,12.0,17.0,11.0,12063.957,12389.0
2015.0,12.0,17.0,12.0,12049.866,12456.0
2015.0,12.0,17.0,13.0,11956.742,12360.0
2015.0,12.0,17.0,14.0,11880.029,12186.0
2015.0,12.0,17.0,15.0,11908.314,12122.0
2015.0,12.0,17.0,16.0,11910.604,12047.0
2015.0,12.0,17.0,17.0,12075.651,12134.0
2015.0,12.0,17.0,18.0,12835.498,12893.0
2015.0,12.0,17.0,19.0,13455.897,13458.0
2015.0,12.0,17.0,20.0,13275.245,13254.0
2015.0,12.0,17.0,21.0,13100.626,13117.0
2015.0,12.0,17.0,22.0,12855.486,12881.0
2015.0,12.0,17.0,23.0,12401.063,12399.0
2015.0,12.0,18.0,0.0,11986.987,11565.0
2015.0,12.0,18.0,1.0,11096.517,10770.0
2015.0,12.0,18.0,2.0,10489.444,10207.0
2015.0,12.0,18.0,3.0,10150.946,9893.0
2015.0,12.0,18.0,4.0,9973.352,9741.0
2015.0,12.0,18.0,5.0,9964.544,9733.0
2015.0,12.0,18.0,6.0,10213.6,10007.0
2015.0,12.0,18.0,7.0,10923.994,10725.0
2015.0,12.0,18.0,8.0,12084.578,11854.0
2015.0,12.0,18.0,9.0,12713.595,12452.0
2015.0,12.0,18.0,10.0,12882.616,12558.0
2015.0,12.0,18.0,11.0,12953.046,12535.0
2015.0,12.0,18.0,12.0,12966.965,12479.0
2015.0,12.0,18.0,13.0,12844.817,12395.0
2015.0,12.0,18.0,14.0,12695.023,12301.0
2015.0,12.0,18.0,15.0,12615.843,12255.0
2015.0,12.0,18.0,16.0,12514.263,12087.0
2015.0,12.0,18.0,17.0,12566.167,12210.0
2015.0,12.0,18.0,18.0,13287.345,13041.0
2015.0,12.0,18.0,19.0,13927.443,13553.0
2015.0,12.0,18.0,20.0,13720.359,13272.0
2015.0,12.0,18.0,21.0,13481.515,13070.0
2015.0,12.0,18.0,22.0,13249.643,12799.0
2015.0,12.0,18.0,23.0,12768.792,12421.0
2015.0,12.0,19.0,0.0,12934.039,11751.0
2015.0,12.0,19.0,1.0,12102.82,11050.0
2015.0,12.0,19.0,2.0,11469.314,10488.0
2015.0,12.0,19.0,3.0,11076.262,10244.0
2015.0,12.0,19.0,4.0,10855.891,10065.0
2015.0,12.0,19.0,5.0,10774.896,9998.0
2015.0,12.0,19.0,6.0,10843.9375,10091.0
2015.0,12.0,19.0,7.0,11122.153,10457.0
2015.0,12.0,19.0,8.0,11626.054,10964.0
2015.0,12.0,19.0,9.0,11983.879,11206.0
2015.0,12.0,19.0,10.0,12189.073,11392.0
2015.0,12.0,19.0,11.0,12357.061,11476.0
2015.0,12.0,19.0,12.0,12409.349,11477.0
2015.0,12.0,19.0,13.0,12305.957,11333.0
2015.0,12.0,19.0,14.0,12102.617,11127.0
2015.0,12.0,19.0,15.0,11847.1045,10868.0
2015.0,12.0,19.0,16.0,11688.906,10720.0
2015.0,12.0,19.0,17.0,11722.482,10775.0
2015.0,12.0,19.0,18.0,12458.769,11612.0
2015.0,12.0,19.0,19.0,13223.56,12319.0
2015.0,12.0,19.0,20.0,13125.699,12330.0
2015.0,12.0,19.0,21.0,12886.962,12191.0
2015.0,12.0,19.0,22.0,12812.581,12037.0
2015.0,12.0,19.0,23.0,12603.968,11780.0
2015.0,12.0,20.0,0.0,12075.934,11252.0
2015.0,12.0,20.0,1.0,11378.327,10631.0
2015.0,12.0,20.0,2.0,10785.144,10106.0
2015.0,12.0,20.0,3.0,10365.715,9748.0
2015.0,12.0,20.0,4.0,10103.511,9569.0
2015.0,12.0,20.0,5.0,9967.909,9426.0
2015.0,12.0,20.0,6.0,9926.132,9459.0
2015.0,12.0,20.0,7.0,10006.201,9523.0
2015.0,12.0,20.0,8.0,10211.906,9814.0
2015.0,12.0,20.0,9.0,10406.309,9915.0
2015.0,12.0,20.0,10.0,10738.703,9995.0
2015.0,12.0,20.0,11.0,11106.959,10094.0
2015.0,12.0,20.0,12.0,11324.787,10017.0
2015.0,12.0,20.0,13.0,11402.863,9951.0
2015.0,12.0,20.0,14.0,11357.376,9851.0
2015.0,12.0,20.0,15.0,11248.469,9779.0
2015.0,12.0,20.0,16.0,11210.361,9779.0
2015.0,12.0,20.0,17.0,11337.286,9986.0
2015.0,12.0,20.0,18.0,12052.371,10911.0
2015.0,12.0,20.0,19.0,12715.877,11437.0
2015.0,12.0,20.0,20.0,12641.743,11463.0
2015.0,12.0,20.0,21.0,12553.512,11379.0
2015.0,12.0,20.0,22.0,12445.806,11236.0
2015.0,12.0,20.0,23.0,12119.088,10871.0
2015.0,12.0,21.0,0.0,10815.638,10300.0
2015.0,12.0,21.0,1.0,10158.76,9670.0
2015.0,12.0,21.0,2.0,9669.373,9285.0
2015.0,12.0,21.0,3.0,9361.86,9084.0
2015.0,12.0,21.0,4.0,9197.662,8979.0
2015.0,12.0,21.0,5.0,9172.397,8984.0
2015.0,12.0,21.0,6.0,9351.662,9246.0
2015.0,12.0,21.0,7.0,9880.218,9891.0
2015.0,12.0,21.0,8.0,10671.13,10866.0
2015.0,12.0,21.0,9.0,10978.796,11580.0
2015.0,12.0,21.0,10.0,11009.743,11732.0
2015.0,12.0,21.0,11.0,11058.254,11908.0
2015.0,12.0,21.0,12.0,11127.49,11919.0
2015.0,12.0,21.0,13.0,11197.294,11939.0
2015.0,12.0,21.0,14.0,11301.842,11842.0
2015.0,12.0,21.0,15.0,11491.2,11709.0
2015.0,12.0,21.0,16.0,11609.083,11640.0
2015.0,12.0,21.0,17.0,11823.413,11690.0
2015.0,12.0,21.0,18.0,12590.158,12227.0
2015.0,12.0,21.0,19.0,13090.377,12574.0
2015.0,12.0,21.0,20.0,12770.222,12340.0
2015.0,12.0,21.0,21.0,12644.192,12137.0
2015.0,12.0,21.0,22.0,12368.0625,11878.0
2015.0,12.0,21.0,23.0,11901.275,11428.0
2015.0,12.0,22.0,0.0,11508.173,10651.0
2015.0,12.0,22.0,1.0,10666.101,9863.0
2015.0,12.0,22.0,2.0,10091.414,9275.0
2015.0,12.0,22.0,3.0,9762.419,8967.0
2015.0,12.0,22.0,4.0,9581.329,8762.0
2015.0,12.0,22.0,5.0,9570.677,8734.0
2015.0,12.0,22.0,6.0,9827.772,8977.0
2015.0,12.0,22.0,7.0,10577.617,9658.0
2015.0,12.0,22.0,8.0,11791.622,10604.0
2015.0,12.0,22.0,9.0,12440.229,11264.0
2015.0,12.0,22.0,10.0,12664.633,11514.0
2015.0,12.0,22.0,11.0,12792.874,11684.0
2015.0,12.0,22.0,12.0,12872.511,11789.0
2015.0,12.0,22.0,13.0,12815.705,11836.0
2015.0,12.0,22.0,14.0,12704.354,11845.0
2015.0,12.0,22.0,15.0,12668.224,11894.0
2015.0,12.0,22.0,16.0,12565.762,11831.0
2015.0,12.0,22.0,17.0,12615.373,11858.0
2015.0,12.0,22.0,18.0,13281.205,12533.0
2015.0,12.0,22.0,19.0,13842.793,12969.0
2015.0,12.0,22.0,20.0,13669.222,12732.0
2015.0,12.0,22.0,21.0,13527.597,12541.0
2015.0,12.0,22.0,22.0,13280.886,12273.0
2015.0,12.0,22.0,23.0,12788.199,11809.0
2015.0,12.0,23.0,0.0,11465.347,11043.0
2015.0,12.0,23.0,1.0,10599.523,10200.0
2015.0,12.0,23.0,2.0,9957.672,9550.0
2015.0,12.0,23.0,3.0,9560.561,9141.0
2015.0,12.0,23.0,4.0,9312.524,8853.0
2015.0,12.0,23.0,5.0,9226.525,8758.0
2015.0,12.0,23.0,6.0,9362.567,8943.0
2015.0,12.0,23.0,7.0,9864.586,9493.0
2015.0,12.0,23.0,8.0,10706.209,10320.0
2015.0,12.0,23.0,9.0,11126.945,10886.0
2015.0,12.0,23.0,10.0,11382.316,11180.0
2015.0,12.0,23.0,11.0,11569.66,11491.0
2015.0,12.0,23.0,12.0,11689.741,11726.0
2015.0,12.0,23.0,13.0,11707.672,11733.0
2015.0,12.0,23.0,14.0,11665.859,11537.0
2015.0,12.0,23.0,15.0,11660.549,11325.0
2015.0,12.0,23.0,16.0,11623.877,11172.0
2015.0,12.0,23.0,17.0,11684.529,11200.0
2015.0,12.0,23.0,18.0,12317.622,11621.0
2015.0,12.0,23.0,19.0,12755.141,12146.0
2015.0,12.0,23.0,20.0,12474.8,11902.0
2015.0,12.0,23.0,21.0,12324.774,11704.0
2015.0,12.0,23.0,22.0,12021.322,11426.0
2015.0,12.0,23.0,23.0,11570.458,10982.0
2015.0,12.0,24.0,0.0,11010.167,10344.0
2015.0,12.0,24.0,1.0,10263.492,9620.0
2015.0,12.0,24.0,2.0,9684.166,9032.0
2015.0,12.0,24.0,3.0,9301.621,8687.0
2015.0,12.0,24.0,4.0,9055.14,8510.0
2015.0,12.0,24.0,5.0,8940.625,8459.0
2015.0,12.0,24.0,6.0,8990.847,8548.0
2015.0,12.0,24.0,7.0,9311.981,8936.0
2015.0,12.0,24.0,8.0,9793.104,9491.0
2015.0,12.0,24.0,9.0,10001.282,9721.0
2015.0,12.0,24.0,10.0,10259.184,9859.0
2015.0,12.0,24.0,11.0,10503.398,9976.0
2015.0,12.0,24.0,12.0,10679.514,10025.0
2015.0,12.0,24.0,13.0,10750.518,10039.0
2015.0,12.0,24.0,14.0,10730.816,9956.0
2015.0,12.0,24.0,15.0,10702.359,9987.0
2015.0,12.0,24.0,16.0,10660.175,9961.0
2015.0,12.0,24.0,17.0,10687.017,10111.0
2015.0,12.0,24.0,18.0,11177.053,10718.0
2015.0,12.0,24.0,19.0,11577.906,10992.0
2015.0,12.0,24.0,20.0,11435.238,10608.0
2015.0,12.0,24.0,21.0,11279.213,10325.0
2015.0,12.0,24.0,22.0,10998.528,10133.0
2015.0,12.0,24.0,23.0,10597.545,9907.0
2015.0,12.0,25.0,0.0,10159.516,9539.0
2015.0,12.0,25.0,1.0,9472.396,9099.0
2015.0,12.0,25.0,2.0,8906.03,8618.0
2015.0,12.0,25.0,3.0,8529.513,8322.0
2015.0,12.0,25.0,4.0,8281.746,8086.0
2015.0,12.0,25.0,5.0,8153.4785,8036.0
2015.0,12.0,25.0,6.0,8170.5127,8106.0
2015.0,12.0,25.0,7.0,8372.834,8323.0
2015.0,12.0,25.0,8.0,8685.638,8622.0
2015.0,12.0,25.0,9.0,8760.41,8685.0
2015.0,12.0,25.0,10.0,9005.207,8698.0
2015.0,12.0,25.0,11.0,9282.188,8770.0
2015.0,12.0,25.0,12.0,9494.916,8818.0
2015.0,12.0,25.0,13.0,9651.064,8821.0
2015.0,12.0,25.0,14.0,9758.2295,8776.0
2015.0,12.0,25.0,15.0,9880.702,8716.0
2015.0,12.0,25.0,16.0,10069.134,8689.0
2015.0,12.0,25.0,17.0,10392.687,8824.0
2015.0,12.0,25.0,18.0,11189.293,9554.0
2015.0,12.0,25.0,19.0,11750.611,10062.0
2015.0,12.0,25.0,20.0,11689.278,10054.0
2015.0,12.0,25.0,21.0,11588.263,10017.0
2015.0,12.0,25.0,22.0,11280.182,9980.0
2015.0,12.0,25.0,23.0,10898.478,9858.0
2015.0,12.0,26.0,0.0,10454.863,9521.0
2015.0,12.0,26.0,1.0,9746.318,9017.0
2015.0,12.0,26.0,2.0,9156.527,8610.0
2015.0,12.0,26.0,3.0,8773.928,8344.0
2015.0,12.0,26.0,4.0,8545.935,8170.0
2015.0,12.0,26.0,5.0,8448.592,8105.0
2015.0,12.0,26.0,6.0,8474.775,8229.0
2015.0,12.0,26.0,7.0,8664.708,8474.0
2015.0,12.0,26.0,8.0,8967.697,8871.0
2015.0,12.0,26.0,9.0,9147.544,9195.0
2015.0,12.0,26.0,10.0,9390.738,9454.0
2015.0,12.0,26.0,11.0,9621.51,9785.0
2015.0,12.0,26.0,12.0,9759.223,10112.0
2015.0,12.0,26.0,13.0,9846.758,10214.0
2015.0,12.0,26.0,14.0,9908.027,10099.0
2015.0,12.0,26.0,15.0,9969.456,9943.0
2015.0,12.0,26.0,16.0,10121.613,9923.0
2015.0,12.0,26.0,17.0,10425.114,10039.0
2015.0,12.0,26.0,18.0,11224.351,10593.0
2015.0,12.0,26.0,19.0,11862.645,10879.0
2015.0,12.0,26.0,20.0,11852.851,10876.0
2015.0,12.0,26.0,21.0,11650.755,10770.0
2015.0,12.0,26.0,22.0,11410.228,10602.0
2015.0,12.0,26.0,23.0,11120.269,10372.0
2015.0,12.0,27.0,0.0,10664.352,9902.0
2015.0,12.0,27.0,1.0,10009.981,9371.0
2015.0,12.0,27.0,2.0,9473.03,8914.0
2015.0,12.0,27.0,3.0,9116.927,8674.0
2015.0,12.0,27.0,4.0,8899.459,8447.0
2015.0,12.0,27.0,5.0,8803.227,8403.0
2015.0,12.0,27.0,6.0,8806.837,8399.0
2015.0,12.0,27.0,7.0,8957.6045,8542.0
2015.0,12.0,27.0,8.0,9229.999,8810.0
2015.0,12.0,27.0,9.0,9392.318,9017.0
2015.0,12.0,27.0,10.0,9724.559,9219.0
2015.0,12.0,27.0,11.0,10046.653,9471.0
2015.0,12.0,27.0,12.0,10216.975,9632.0
2015.0,12.0,27.0,13.0,10259.889,9710.0
2015.0,12.0,27.0,14.0,10179.958,9741.0
2015.0,12.0,27.0,15.0,10064.733,9786.0
2015.0,12.0,27.0,16.0,10061.4,9848.0
2015.0,12.0,27.0,17.0,10269.729,10035.0
2015.0,12.0,27.0,18.0,11154.654,10824.0
2015.0,12.0,27.0,19.0,11927.5205,11169.0
2015.0,12.0,27.0,20.0,11895.483,11384.0
2015.0,12.0,27.0,21.0,11889.772,11271.0
2015.0,12.0,27.0,22.0,11713.015,11111.0
2015.0,12.0,27.0,23.0,11339.778,10783.0
2015.0,12.0,28.0,0.0,10245.077,10315.0
2015.0,12.0,28.0,1.0,9534.116,9714.0
2015.0,12.0,28.0,2.0,8996.42,9346.0
2015.0,12.0,28.0,3.0,8668.17,9077.0
2015.0,12.0,28.0,4.0,8470.105,9004.0
2015.0,12.0,28.0,5.0,8429.886,9041.0
2015.0,12.0,28.0,6.0,8628.86,9341.0
2015.0,12.0,28.0,7.0,9252.925,10054.0
2015.0,12.0,28.0,8.0,10267.564,11018.0
2015.0,12.0,28.0,9.0,10832.808,11720.0
2015.0,12.0,28.0,10.0,11169.352,12063.0
2015.0,12.0,28.0,11.0,11423.803,12280.0
2015.0,12.0,28.0,12.0,11621.53,12568.0
2015.0,12.0,28.0,13.0,11691.535,12678.0
2015.0,12.0,28.0,14.0,11645.045,12724.0
2015.0,12.0,28.0,15.0,11601.672,12727.0
2015.0,12.0,28.0,16.0,11447.142,12651.0
2015.0,12.0,28.0,17.0,11370.681,12720.0
2015.0,12.0,28.0,18.0,11862.484,13195.0
2015.0,12.0,28.0,19.0,12355.522,13398.0
2015.0,12.0,28.0,20.0,12281.128,13068.0
2015.0,12.0,28.0,21.0,12192.971,12738.0
2015.0,12.0,28.0,22.0,11874.515,12361.0
2015.0,12.0,28.0,23.0,11375.062,11797.0
2015.0,12.0,29.0,0.0,11278.386,10920.0
2015.0,12.0,29.0,1.0,10513.013,10199.0
2015.0,12.0,29.0,2.0,9993.276,9664.0
2015.0,12.0,29.0,3.0,9691.759,9309.0
2015.0,12.0,29.0,4.0,9530.154,9168.0
2015.0,12.0,29.0,5.0,9523.68,9174.0
2015.0,12.0,29.0,6.0,9745.942,9393.0
2015.0,12.0,29.0,7.0,10379.626,10002.0
2015.0,12.0,29.0,8.0,11315.06,10851.0
2015.0,12.0,29.0,9.0,11774.265,11338.0
2015.0,12.0,29.0,10.0,11953.414,11519.0
2015.0,12.0,29.0,11.0,12049.603,11691.0
2015.0,12.0,29.0,12.0,12103.14,11834.0
2015.0,12.0,29.0,13.0,12044.315,11843.0
2015.0,12.0,29.0,14.0,11949.033,11851.0
2015.0,12.0,29.0,15.0,11939.68,11873.0
2015.0,12.0,29.0,16.0,11914.117,11847.0
2015.0,12.0,29.0,17.0,12062.174,11902.0
2015.0,12.0,29.0,18.0,12805.903,12520.0
2015.0,12.0,29.0,19.0,13466.446,12973.0
2015.0,12.0,29.0,20.0,13369.061,12707.0
2015.0,12.0,29.0,21.0,13264.264,12464.0
2015.0,12.0,29.0,22.0,13072.488,12204.0
2015.0,12.0,29.0,23.0,12615.973,11773.0
2015.0,12.0,30.0,0.0,11757.423,11045.0
2015.0,12.0,30.0,1.0,10888.55,10309.0
2015.0,12.0,30.0,2.0,10275.367,9794.0
2015.0,12.0,30.0,3.0,9893.778,9477.0
2015.0,12.0,30.0,4.0,9657.937,9300.0
2015.0,12.0,30.0,5.0,9590.603,9260.0
2015.0,12.0,30.0,6.0,9764.783,9488.0
2015.0,12.0,30.0,7.0,10337.532,10061.0
2015.0,12.0,30.0,8.0,11290.875,10921.0
2015.0,12.0,30.0,9.0,11848.283,11486.0
2015.0,12.0,30.0,10.0,12129.577,11670.0
2015.0,12.0,30.0,11.0,12310.97,11771.0
2015.0,12.0,30.0,12.0,12410.766,11854.0
2015.0,12.0,30.0,13.0,12355.833,11865.0
2015.0,12.0,30.0,14.0,12239.314,11837.0
2015.0,12.0,30.0,15.0,12190.018,11897.0
2015.0,12.0,30.0,16.0,12134.27,11851.0
2015.0,12.0,30.0,17.0,12259.283,11870.0
2015.0,12.0,30.0,18.0,13002.984,12459.0
2015.0,12.0,30.0,19.0,13652.161,13039.0
2015.0,12.0,30.0,20.0,13504.318,12781.0
2015.0,12.0,30.0,21.0,13317.482,12562.0
2015.0,12.0,30.0,22.0,13073.743,12281.0
2015.0,12.0,30.0,23.0,12616.582,11843.0
2015.0,12.0,31.0,0.0,11984.597,11168.0
2015.0,12.0,31.0,1.0,11250.382,10419.0
2015.0,12.0,31.0,2.0,10761.717,9893.0
2015.0,12.0,31.0,3.0,10463.54,9544.0
2015.0,12.0,31.0,4.0,10301.564,9341.0
2015.0,12.0,31.0,5.0,10262.813,9318.0
2015.0,12.0,31.0,6.0,10422.683,9507.0
2015.0,12.0,31.0,7.0,10900.572,9992.0
2015.0,12.0,31.0,8.0,11543.5205,10692.0
2015.0,12.0,31.0,9.0,11715.829,10984.0
2015.0,12.0,31.0,10.0,11660.081,11162.0
2015.0,12.0,31.0,11.0,11614.483,11289.0
2015.0,12.0,31.0,12.0,11591.854,11306.0
2015.0,12.0,31.0,13.0,11562.949,11273.0
2015.0,12.0,31.0,14.0,11543.974,11196.0
2015.0,12.0,31.0,15.0,11615.956,11229.0
2015.0,12.0,31.0,16.0,11664.014,11226.0
2015.0,12.0,31.0,17.0,11825.52,11286.0
2015.0,12.0,31.0,18.0,12589.301,11937.0
2015.0,12.0,31.0,19.0,13231.888,12564.0
2015.0,12.0,31.0,20.0,13008.659,12297.0
2015.0,12.0,31.0,21.0,12866.654,11944.0
2015.0,12.0,31.0,22.0,12711.192,11607.0
2015.0,12.0,31.0,23.0,12322.203,11277.0
2016.0,1.0,1.0,0.0,10224.07,10802.0
2016.0,1.0,1.0,1.0,9682.858,10407.0
2016.0,1.0,1.0,2.0,9237.124,10053.0
2016.0,1.0,1.0,3.0,8943.183,9791.0
2016.0,1.0,1.0,4.0,8765.995,9617.0
2016.0,1.0,1.0,5.0,8700.139,9563.0
2016.0,1.0,1.0,6.0,8783.045,9598.0
2016.0,1.0,1.0,7.0,9017.162,9766.0
2016.0,1.0,1.0,8.0,9320.382,9926.0
2016.0,1.0,1.0,9.0,9546.0625,9903.0
2016.0,1.0,1.0,10.0,9842.241,9948.0
