year,month,day,hour,y_hat,y
2015.0,1.0,7.0,18.0,3405.87,4489.0
2015.0,1.0,7.0,19.0,3564.897,4649.0
2015.0,1.0,7.0,20.0,3597.0842,4686.0
2015.0,1.0,7.0,21.0,3588.1077,4640.0
2015.0,1.0,7.0,22.0,3479.7227,4519.0
2015.0,1.0,7.0,23.0,3316.0623,4344.0
2015.0,1.0,8.0,0.0,3241.7292,4179.0
2015.0,1.0,8.0,1.0,3089.9194,4096.0
2015.0,1.0,8.0,2.0,3007.8228,4056.0
2015.0,1.0,8.0,3.0,2957.7122,4053.0
2015.0,1.0,8.0,4.0,2952.9521,4071.0
2015.0,1.0,8.0,5.0,3015.8857,4133.0
2015.0,1.0,8.0,6.0,3185.6067,4270.0
2015.0,1.0,8.0,7.0,3465.7178,4503.0
2015.0,1.0,8.0,8.0,3608.7415,4658.0
2015.0,1.0,8.0,9.0,3570.287,4637.0
2015.0,1.0,8.0,10.0,3529.7825,4592.0
2015.0,1.0,8.0,11.0,3503.2683,4540.0
2015.0,1.0,8.0,12.0,3442.9917,4548.0
2015.0,1.0,8.0,13.0,3390.0251,4492.0
2015.0,1.0,8.0,14.0,3363.84,4404.0
2015.0,1.0,8.0,15.0,3352.8843,4416.0
2015.0,1.0,8.0,16.0,3390.618,4386.0
2015.0,1.0,8.0,17.0,3478.3955,4391.0
2015.0,1.0,8.0,18.0,3695.4175,4508.0
2015.0,1.0,8.0,19.0,3864.9897,4589.0
2015.0,1.0,8.0,20.0,3875.0452,4475.0
2015.0,1.0,8.0,21.0,3807.5933,4409.0
2015.0,1.0,8.0,22.0,3700.9956,4241.0
2015.0,1.0,8.0,23.0,3499.7002,3998.0
2015.0,1.0,9.0,0.0,3216.8337,3799.0
2015.0,1.0,9.0,1.0,3071.659,3636.0
2015.0,1.0,9.0,2.0,2995.9448,3558.0
2015.0,1.0,9.0,3.0,2952.8696,3492.0
2015.0,1.0,9.0,4.0,2955.9172,3479.0
2015.0,1.0,9.0,5.0,3024.2568,3534.0
2015.0,1.0,9.0,6.0,3198.1775,3678.0
2015.0,1.0,9.0,7.0,3480.6218,3991.0
2015.0,1.0,9.0,8.0,3637.1423,4204.0
2015.0,1.0,9.0,9.0,3598.8552,4187.0
2015.0,1.0,9.0,10.0,3544.3613,4122.0
2015.0,1.0,9.0,11.0,3486.441,4163.0
2015.0,1.0,9.0,12.0,3390.4978,4123.0
2015.0,1.0,9.0,13.0,3314.1084,4059.0
2015.0,1.0,9.0,14.0,3259.9294,3964.0
2015.0,1.0,9.0,15.0,3211.1265,3919.0
2015.0,1.0,9.0,16.0,3204.5767,3874.0
2015.0,1.0,9.0,17.0,3260.8438,3909.0
2015.0,1.0,9.0,18.0,3465.9,4077.0
2015.0,1.0,9.0,19.0,3635.4648,4251.0
2015.0,1.0,9.0,20.0,3652.7512,4245.0
2015.0,1.0,9.0,21.0,3573.9077,4199.0
2015.0,1.0,9.0,22.0,3458.1904,4160.0
2015.0,1.0,9.0,23.0,3291.9094,4027.0
2015.0,1.0,10.0,0.0,3184.8406,3904.0
2015.0,1.0,10.0,1.0,3049.329,3792.0
