ds,y,yhat,yhat_lower,yhat_upper,adjusted_y,adjusted_y_lower,adjusted_y_upper,p_value_adj,p_value
2016-09-01 13:00:00,3824.0,3259.3231208447137,2542.1944761017803,3949.7768313987535,4089.8158450597357,3372.6872003168023,4780.269555613775,0.07925874677304523,0.8480802896895436
2016-09-01 14:00:00,3911.0,3283.4843300385355,2563.845098296209,4011.822732810636,4119.473495916412,3399.834264174085,4847.811898688512,0.07893460212740355,0.8666688849198745
2016-09-01 15:00:00,3950.0,3294.7051287698127,2586.3947781361844,4018.518661275689,4132.300687818811,3423.9903371851824,4856.114220324687,0.07841353036162033,0.8795610731133525
2016-09-01 16:00:00,3930.0,3298.120226340292,2604.61056202583,4084.89425541509,4136.197608401364,3442.6879440869016,4922.971637476162,0.07861159641504457,0.8630436444403079
2016-09-01 17:00:00,3883.0,3307.3633356476703,2587.1636137684513,4020.8700823645495,4143.042202070061,3422.842480190842,4856.54894878694,0.07872271427118654,0.8482818232679734
2016-09-01 18:00:00,3903.0,3330.467491520355,2601.592952986135,4062.5303149712845,4169.721511955976,3440.846973421756,4901.7843354069055,0.07830368492471142,0.8424226373772299
2016-09-01 19:00:00,3790.0,3356.7562508708374,2634.037896405447,4095.2422921067628,4188.122735876498,3465.4043814111074,4926.608777112423,0.07917279290600937,0.7763590174024158
2016-09-01 20:00:00,3635.0,3358.160775269224,2601.515288200491,4096.615713763784,4197.372241543966,3440.726754475233,4935.827180038526,0.07867241275750131,0.6824622354832038
2016-09-01 21:00:00,3610.0,3305.700697874817,2598.9212645854923,4034.2644153514907,4141.713170636254,3434.93373734693,4870.276888112929,0.07910551191438259,0.7065691964788452
2016-09-01 22:00:00,3491.0,3188.3867818931685,2494.903782117617,3944.1005196034557,4026.3830723511755,3332.900072575624,4782.096810061463,0.07885063667167075,0.7037486999261927
2016-09-01 23:00:00,3180.0,3020.0991749008217,2359.1160816441216,3786.0267603160664,3853.6558726522,3192.6727793954997,4619.583458067445,0.07904426584273277,0.6130294101883318
2016-09-02 00:00:00,2928.0,2831.0596845607092,2075.770877594753,3572.058148974843,3665.4765613067434,2910.1877543407873,4406.475025720877,0.07916215570900109,0.5659437036961951
2016-09-02 01:00:00,2708.0,2653.269557079261,1904.4639798443363,3411.9515606386976,3492.1240913136953,2743.3185140787705,4250.806094873132,0.07850678459777527,0.537070201592642
2016-09-02 02:00:00,2534.0,2511.8093894726835,1821.2475234961003,3232.7688957859073,3344.144179250289,2653.582313273706,4065.103685563513,0.07937696384457205,0.5160709084784649
2016-09-02 03:00:00,2452.0,2425.057252864873,1764.954607565456,3195.954424974977,3263.5027181484834,2603.4000728490664,4034.399890258587,0.0787121057952413,0.5192446449919041
2016-09-02 04:00:00,2409.0,2406.819146468316,1722.1917404166595,3169.475424216628,3247.3312961778834,2562.7038901262267,4009.9875739261956,0.07867227950423539,0.5015408057841823
2016-09-02 05:00:00,2406.0,2462.721758668153,1735.6122332469527,3200.913574543585,3303.072685933195,2575.9631605119944,4041.264501808627,0.07815242347391753,0.46048274106386816
2016-09-02 06:00:00,2538.0,2582.178618069533,1868.3790486766868,3349.225029369911,3415.0990137349945,2701.299444342148,4182.145425035373,0.07908566336604989,0.469524185295236
2016-09-02 07:00:00,2762.0,2735.5547022680857,2038.3830679802431,3481.279005862871,3570.343996856271,2873.1723625684285,4316.0683004510565,0.07916329345541212,0.5187339729358306
2016-09-02 08:00:00,2895.0,2883.988802965189,2180.30577711213,3608.9380244115864,3720.545368120022,3016.862342266963,4445.49458956642,0.0785143206936942,0.5078806489961979
2016-09-02 09:00:00,3038.0,2997.805668581723,2308.699593330708,3728.157304982556,3832.0170755195777,3142.911000268563,4562.3687119204105,0.07932560050857174,0.5289292614327283
2016-09-02 10:00:00,3209.0,3069.9430876980077,2350.7631910657215,3777.989535093015,3906.786119157908,3187.606222525622,4614.8325665529155,0.07894893792696633,0.5986008305337945
2016-09-02 11:00:00,3339.0,3113.5554569702754,2404.3213208211328,3838.8135059530864,3954.9009419846334,3245.666805835491,4680.158990967445,0.07861240000953601,0.6564585154163479
2016-09-02 12:00:00,3461.0,3146.3199577819614,2452.3275879347584,3830.107736406257,3983.987752768346,3289.995382921143,4667.775531392642,0.07846670000466548,0.7208618016400836
2016-09-02 13:00:00,3541.0,3175.53149631992,2484.0637704670426,3915.6885150052635,4015.6322336755047,3324.1645078226275,4755.789252360848,0.07870416418210224,0.7435455403625411
2016-09-02 14:00:00,3604.0,3196.6076847612903,2496.66064669113,3929.868097497912,4034.7761673789137,3334.829129308753,4768.036580115536,0.07814304650968097,0.7668668994718582
2016-09-02 15:00:00,3664.0,3204.3343878443857,2501.648743461203,3948.20243523655,4045.563009894673,3342.877365511491,4789.431057286838,0.07885166415923234,0.7923112897497551
2016-09-02 16:00:00,3711.0,3203.8188525087594,2500.674892507326,3981.5352346306595,4042.8545511827597,3339.7105911813264,4820.57093330466,0.0784397337912962,0.809984566311665
2016-09-02 17:00:00,3726.0,3208.6728684805566,2548.0748914233495,3968.359641829295,4045.9460154802164,3385.3480384230093,4805.632788828954,0.07899632820563768,0.8247421328578213
2016-09-02 18:00:00,3685.0,3226.9137784013146,2524.9794036279864,4023.8418817762895,4068.9917976616025,3367.0574228882742,4865.919901036577,0.07858423269517437,0.7832869054160163
2016-09-02 19:00:00,3571.0,3247.856298650059,2493.4412249802162,3989.1214753291724,4086.493898495827,3332.078824825984,4827.75907517494,0.07899733893140176,0.7101290730110124
2016-09-02 20:00:00,3412.0,3243.430141199771,2590.863886847089,3965.2809074857787,4085.6061905084835,3433.0399361558016,4807.456956794492,0.07851446660604816,0.6233762384354189
2016-09-02 21:00:00,3360.0,3184.6613292666534,2464.3590862481237,3937.1367565807295,4024.6916480686596,3304.3894050501303,4777.167075382736,0.07844576351305979,0.6198722317347461
2016-09-02 22:00:00,3249.0,3060.5752057871923,2335.8152830130794,3763.7336392601437,3901.827744597101,3177.067821822988,4604.986178070053,0.07881999854400523,0.6324017284149579
2016-09-02 23:00:00,3061.0,2885.0749321873077,2153.2295212942336,3662.853242307923,3726.4886746326256,2994.6432637395515,4504.266984753242,0.07833355429440421,0.6174128643771936
2016-09-03 00:00:00,2828.0,2688.413897343023,1948.08632374243,3424.19484489455,3535.090038328329,2794.762464727736,4270.870985879856,0.07785318371345179,0.5957556635397838
2016-09-03 01:00:00,2630.0,2502.6335141637637,1803.2510040621537,3238.8092534195725,3346.2366780590314,2646.8541679574214,4082.4124173148402,0.07793411777541075,0.5899456689437906
