day,hour,y_hat,y,y_hat_lower,y_hat_upper,p_values
2017-09-30,0.0,2367.3496,2450.0,2216.4488693985463,2519.125680484877,0.85734
2017-09-30,1.0,2204.704,2268.0,2061.5512211240175,2347.7095338562867,0.80848
2017-09-30,2.0,2093.183,2146.0,1951.7081568448389,2235.51592639529,0.76866
2017-09-30,3.0,2032.0398,2032.0,1889.0039961371604,2174.4232712650864,0.49776
2017-09-30,4.0,1994.1545,1999.0,1848.892552653159,2139.340291802403,0.52554
2017-09-30,5.0,1987.0443,2010.0,1835.9222211114907,2137.3825082767617,0.6177
2017-09-30,6.0,2028.2363,2051.0,1863.0214080486644,2192.0646386954404,0.60906
2017-09-30,7.0,2108.5864,2137.0,1919.0360004233146,2297.7176957672514,0.61554
2017-09-30,8.0,2197.7551,2210.0,2004.4927528400956,2391.1451045853637,0.54808
2017-09-30,9.0,2301.7405,2320.0,2135.671873405932,2467.8397626811193,0.58322
2017-09-30,10.0,2420.6038,2457.0,2282.8390825539836,2557.163595863756,0.69472
2017-09-30,11.0,2511.6064,2537.0,2375.402718062085,2646.5124129447286,0.63958
2017-09-30,12.0,2561.6562,2583.0,2412.6485944404826,2710.8403331061936,0.61054
2017-09-30,13.0,2595.2554,2596.0,2437.128830618627,2752.115886741516,0.50298
2017-09-30,14.0,2603.008,2612.0,2432.4102979014233,2772.652620660056,0.5417
2017-09-30,15.0,2602.1694,2614.0,2416.193023802012,2786.6770217514995,0.5488
2017-09-30,16.0,2603.866,2626.0,2402.0644119380404,2803.5923416508863,0.58512
2017-09-30,17.0,2618.8171,2656.0,2399.8275215086824,2835.8835770675814,0.63086
2017-09-30,18.0,2658.3867,2656.0,2428.531553207845,2885.660051735444,0.49328
2017-09-30,19.0,2669.7388,2615.0,2444.1631881755266,2895.7847046450447,0.31842
2017-09-30,20.0,2664.4944,2615.0,2454.1564359693766,2877.178615487984,0.32316
2017-09-30,21.0,2673.9565,2591.0,2479.0886594079057,2870.621081954931,0.2035
2017-09-30,22.0,2586.4028,2483.0,2391.009487496287,2782.5344558009774,0.14842
2017-09-30,23.0,2431.8816,2362.0,2235.26649386139,2629.104624018211,0.24314
2017-10-01,0.0,2268.557,2217.0,2120.570332810996,2418.0086538322507,0.24804
2017-10-01,1.0,2132.111,2073.0,1994.8369051793952,2270.3360306528934,0.19886
2017-10-01,2.0,2037.6102,1967.0,1903.6804778085025,2171.5326698472836,0.14966
2017-10-01,3.0,1979.9409,1924.0,1845.214236662177,2114.2784041541768,0.2081
2017-10-01,4.0,1950.6838,1906.0,1814.5479839821571,2085.898913488436,0.26212
2017-10-01,5.0,1944.7723,1906.0,1805.214322291183,2084.8366115502463,0.2945
2017-10-01,6.0,1967.9114,1925.0,1815.4602246727902,2121.3995100302795,0.29322
2017-10-01,7.0,2001.4415,1980.0,1822.9747473998752,2180.0508851987793,0.41052
2017-10-01,8.0,2071.1548,2040.0,1884.3950280251784,2256.3897545477744,0.37394
2017-10-01,9.0,2203.2776,2133.0,2040.6401498666492,2366.817250220766,0.20142
2017-10-01,10.0,2326.7861,2225.0,2187.233174825219,2466.955319272752,0.07622
2017-10-01,11.0,2407.207,2329.0,2270.069106793995,2545.6450465097,0.13234
2017-10-01,12.0,2459.061,2375.0,2309.838262787543,2607.5488759897917,0.13286
2017-10-01,13.0,2481.6692,2401.0,2323.5970218768302,2638.4961586880568,0.15776
2017-10-01,14.0,2491.7537,2444.0,2323.0700827955416,2659.749588822912,0.2909
2017-10-01,15.0,2491.938,2458.0,2310.3082031140884,2674.8376542424344,0.35904
2017-10-01,16.0,2510.5586,2514.0,2316.0390734453736,2706.9717480692993,0.51532
2017-10-01,17.0,2543.9949,2591.0,2332.6315415645677,2755.772769816763,0.66814
2017-10-01,18.0,2574.6228,2637.0,2356.4298883440874,2794.7200309014493,0.71092
2017-10-01,19.0,2589.214,2652.0,2375.4789655830828,2801.735225878584,0.71724
2017-10-01,20.0,2624.1067,2713.0,2416.5732522246262,2829.16860696852,0.7988
2017-10-01,21.0,2657.1548,2756.0,2465.488162593926,2850.3388044583166,0.84446
2017-10-01,22.0,2621.1338,2611.0,2424.2477410687247,2815.9226972008037,0.46136
2017-10-01,23.0,2489.9182,2434.0,2289.4810517305727,2689.6040022791694,0.29288
2017-10-02,0.0,2308.9558,2253.0,2157.137671859989,2461.2707388111944,0.2352
2017-10-02,1.0,2180.047,2119.0,2040.334055053591,2319.6454211382093,0.19618
2017-10-02,2.0,2093.9646,2048.0,1955.0318693712295,2231.0950208509153,0.25688
2017-10-02,3.0,2056.334,2005.0,1915.1969877317592,2196.0281329451327,0.24092
2017-10-02,4.0,2041.3044,1987.0,1898.604065041965,2182.507234839473,0.23144
2017-10-02,5.0,2099.9358,1979.0,1952.9474614400785,2247.0003525181596,0.05466
2017-10-02,6.0,2271.2573,2127.0,2111.4361649808193,2429.5928864311704,0.03824
2017-10-02,7.0,2568.009,2421.0,2384.268284863838,2750.3876157421882,0.05894
2017-10-02,8.0,2721.0596,2585.0,2533.0583081594364,2908.2218753384955,0.07734
2017-10-02,9.0,2752.4922,2614.0,2591.9339521153547,2913.327025145467,0.04726
2017-10-02,10.0,2793.7346,2734.0,2659.1090300572723,2926.517711662175,0.19226
2017-10-02,11.0,2862.4033,2831.0,2731.285781000965,2991.500264083374,0.32324
2017-10-02,12.0,2903.247,2884.0,2756.7402838381067,3049.3304134805994,0.4009
2017-10-02,13.0,2958.7568,2962.0,2801.7360896515097,3115.9129575487773,0.52226
2017-10-02,14.0,2997.1658,3053.0,2828.562717767901,3165.062793661705,0.74264
2017-10-02,15.0,3006.9644,3088.0,2824.222245045569,3189.4720380808985,0.80648
2017-10-02,16.0,2993.7915,3116.0,2797.1032608863575,3188.781845622016,0.88792
2017-10-02,17.0,2991.4263,3169.0,2778.0579529825377,3204.1109985708795,0.94734
2017-10-02,18.0,2965.5886,3179.0,2746.844156019392,3185.7710086631037,0.97142
2017-10-02,19.0,2965.6519,3141.0,2754.713968143732,3177.908127241336,0.9468
2017-10-02,20.0,2996.2126,3114.0,2793.1679653298806,3201.5367779193357,0.86966
2017-10-02,21.0,3012.2268,3062.0,2821.3884934335106,3204.9820164202224,0.69138
2017-10-02,22.0,2901.8035,2899.0,2708.6255036011294,3095.5455073614917,0.48498
2017-10-02,23.0,2687.7124,2665.0,2491.554664215201,2885.203407152765,0.41016
2017-10-03,0.0,2480.3547,2438.0,2328.3487731753185,2634.2067561832573,0.29342
2017-10-03,1.0,2326.399,2266.0,2184.1095191675918,2470.4051892581783,0.20472
2017-10-03,2.0,2223.4187,2154.0,2083.563215104176,2365.94193442093,0.16814
2017-10-03,3.0,2154.5278,2090.0,2012.716047277291,2296.5060153721356,0.18656
2017-10-03,4.0,2130.6287,2061.0,1985.9398959733874,2275.7298632856114,0.17218
2017-10-03,5.0,2163.8713,2079.0,2013.7961126431844,2313.9150165353817,0.13364
2017-10-03,6.0,2321.4697,2220.0,2159.6313917204156,2483.247934228218,0.11
2017-10-03,7.0,2611.564,2502.0,2426.2004342553378,2797.6462129448473,0.12242
2017-10-03,8.0,2743.6775,2651.0,2555.7002557661694,2932.108131172891,0.16702
2017-10-03,9.0,2793.7842,2680.0,2631.5138737265734,2956.4545595010545,0.08506
2017-10-03,10.0,2868.031,2748.0,2732.25641384457,3002.1689490430113,0.0407
2017-10-03,11.0,2975.2686,2875.0,2842.5712939382397,3107.3221228721377,0.0679
2017-10-03,12.0,3050.003,2988.0,2904.037041843863,3194.2295566937837,0.20026
2017-10-03,13.0,3125.0579,3090.0,2969.546332248594,3279.9139867705717,0.32756
2017-10-03,14.0,3212.6748,3209.0,3046.2566930984235,3378.740840358503,0.48214
