day,hour,y_hat,y,y_hat_lower,y_hat_upper,p_values
2017-09-30,0.0,2395.3284,2450.0,2233.14276139364,2558.1479413994416,0.74324
2017-09-30,1.0,2236.9434,2268.0,2082.3338542314214,2391.9343236729387,0.65024
2017-09-30,2.0,2108.531,2146.0,1955.430958133638,2260.9454148482764,0.68122
2017-09-30,3.0,2046.7028,2032.0,1892.323168211687,2200.976485742313,0.42706
2017-09-30,4.0,1994.2449,1999.0,1837.952000895125,2151.2249243269334,0.52332
2017-09-30,5.0,1990.0157,2010.0,1829.4446355793307,2152.5635769303767,0.595
2017-09-30,6.0,2028.1077,2051.0,1855.6219228904815,2202.6008645944657,0.6029
2017-09-30,7.0,2139.3538,2137.0,1937.84962524091,2340.9084570355353,0.49344
2017-09-30,8.0,2232.0977,2210.0,2028.910509750495,2435.378964064355,0.41678
2017-09-30,9.0,2324.4812,2320.0,2149.633193739947,2498.3658481299094,0.48294
2017-09-30,10.0,2433.3381,2457.0,2289.0349176294735,2575.857333792049,0.62762
2017-09-30,11.0,2516.178,2537.0,2377.5120805213264,2653.9357121070598,0.61592
2017-09-30,12.0,2521.1616,2583.0,2371.481992869099,2673.071530083458,0.78732
2017-09-30,13.0,2511.858,2596.0,2349.2354770600314,2674.3877272514383,0.8466
2017-09-30,14.0,2533.5608,2612.0,2357.7833787184845,2708.43868410181,0.80994
2017-09-30,15.0,2531.9731,2614.0,2338.203038669126,2726.548426507001,0.799
2017-09-30,16.0,2513.673,2626.0,2304.8736873110247,2724.0183451318376,0.85318
2017-09-30,17.0,2528.9526,2656.0,2301.529638794177,2756.067959770926,0.86324
2017-09-30,18.0,2539.4192,2656.0,2301.9244826003132,2775.962983676249,0.8319
2017-09-30,19.0,2521.529,2615.0,2287.181065232774,2755.953944611827,0.78286
2017-09-30,20.0,2496.3152,2615.0,2268.389810329766,2721.9442701208627,0.8468
2017-09-30,21.0,2538.7463,2591.0,2331.513381151508,2745.771495321462,0.68846
2017-09-30,22.0,2498.5183,2483.0,2288.351580689382,2707.4504680956134,0.44268
2017-09-30,23.0,2382.3787,2362.0,2165.060770770691,2597.11259317294,0.42716
2017-10-01,0.0,2354.625,2217.0,2200.6546017520886,2509.3622898312105,0.0394
2017-10-01,1.0,2194.1516,2073.0,2048.623711816472,2340.2077146720226,0.05188
2017-10-01,2.0,2093.0544,1967.0,1949.0725623669318,2235.931783049738,0.04282
2017-10-01,3.0,2035.524,1924.0,1889.476309866956,2181.3943835997056,0.06652
2017-10-01,4.0,1997.9634,1906.0,1851.1157144074027,2145.6385408772003,0.11206
2017-10-01,5.0,1998.3744,1906.0,1846.322756985226,2151.765797558238,0.11872
2017-10-01,6.0,2023.9078,1925.0,1859.408617796502,2189.1785200299078,0.12002
2017-10-01,7.0,2080.5635,1980.0,1892.1637912079675,2271.3918066396814,0.15042
2017-10-01,8.0,2149.439,2040.0,1958.2819671791171,2341.004391938801,0.1317
2017-10-01,9.0,2255.2122,2133.0,2086.255463548591,2425.1967582813195,0.0792
2017-10-01,10.0,2355.2312,2225.0,2211.606141458028,2498.596729996165,0.0372
2017-10-01,11.0,2417.5366,2329.0,2275.7893242288515,2558.7103497448147,0.10892
2017-10-01,12.0,2446.7512,2375.0,2296.775101960724,2597.681977661639,0.17542
2017-10-01,13.0,2456.1875,2401.0,2298.3986449783665,2614.348056713847,0.25002
2017-10-01,14.0,2471.732,2444.0,2297.8213299768568,2643.999210248242,0.37782
2017-10-01,15.0,2475.6404,2458.0,2286.7870026591113,2665.137652164842,0.42744
2017-10-01,16.0,2489.925,2514.0,2283.44656267506,2697.0216359526294,0.5878
2017-10-01,17.0,2530.9187,2591.0,2305.110151125883,2756.0905395160657,0.69626
2017-10-01,18.0,2567.6606,2637.0,2332.2344033702548,2804.157993934141,0.71604
2017-10-01,19.0,2590.632,2652.0,2364.249732949541,2817.755934022911,0.70038
2017-10-01,20.0,2614.092,2713.0,2395.79252439992,2833.6795546686944,0.80866
2017-10-01,21.0,2646.357,2756.0,2444.0624415478,2848.6084375672212,0.85554
2017-10-01,22.0,2588.6306,2611.0,2383.438235864907,2795.191574548177,0.58278
2017-10-01,23.0,2435.3896,2434.0,2224.0282603869746,2646.5545858046,0.4939
2017-10-02,0.0,2320.5083,2253.0,2164.859445874747,2478.665680666457,0.1983
2017-10-02,1.0,2203.009,2119.0,2055.988591945436,2349.863141895973,0.12954
2017-10-02,2.0,2102.6377,2048.0,1957.665451155992,2248.172300624434,0.22722
2017-10-02,3.0,2062.8022,2005.0,1916.6860292526753,2207.139105957904,0.21706
2017-10-02,4.0,2038.5308,1987.0,1890.6300145307316,2185.6442124815285,0.24466
2017-10-02,5.0,2073.88,1979.0,1920.1239203008638,2226.0059987971968,0.11228
2017-10-02,6.0,2244.8774,2127.0,2082.5883047009384,2408.045688501802,0.0782
2017-10-02,7.0,2539.072,2421.0,2351.1016128684255,2726.2380971578136,0.11002
2017-10-02,8.0,2697.9797,2585.0,2508.173379067695,2888.7187461175263,0.12324
2017-10-02,9.0,2767.8254,2614.0,2602.922426463549,2934.256153703014,0.03388
2017-10-02,10.0,2803.8503,2734.0,2662.0711026519766,2945.0892178432277,0.16672
2017-10-02,11.0,2876.326,2831.0,2737.0011527366055,3016.0256798184746,0.26306
2017-10-02,12.0,2913.9268,2884.0,2762.875205391891,3065.069596918611,0.35082
2017-10-02,13.0,2946.0317,2962.0,2784.973554516319,3106.9701566286526,0.57868
2017-10-02,14.0,2968.4048,3053.0,2796.5165125831422,3139.9264383371524,0.8329
