ds,y,yhat,yhat_lower,yhat_upper,adjusted_y,adjusted_y_lower,adjusted_y_upper,p_value_adj,p_value,h_ahead
2016-10-01 00:00:00,1549.0,2071.590173277979,1716.0291205494746,2445.5060272224805,1381.7231139087935,1026.1620611802891,1755.638967853295,0.9928537576542258,0.03316535736156292,0
2016-10-01 01:00:00,1443.0,1964.6459664570102,1612.045256635365,2344.958531510523,1297.187414056542,944.5867042348965,1677.4999791100545,0.9910289187222303,0.03405555855772333,1
2016-10-01 02:00:00,1369.0,1878.7106239921445,1530.2152477848515,2242.556642007033,1189.2968599044889,840.8014836971959,1553.1428779193775,0.9930494053151149,0.03332629073169937,2
2016-10-01 03:00:00,1326.0,1824.0725836933502,1474.5191966971627,2179.4927104928493,1154.45855117781,804.9051641816225,1509.878677977309,0.9914948078693094,0.03508092666837971,3
2016-10-01 04:00:00,1309.0,1812.8767595886898,1437.8346276200298,2139.9376714186023,1181.2382835624699,806.1961515938098,1508.2991953923824,0.9879717900631936,0.03292402552434002,4
2016-10-01 05:00:00,1308.0,1854.2061108424782,1486.500778230542,2240.3636445985057,1170.9737619212906,803.2684293093545,1557.1312956773181,0.9927126317809553,0.03164998650162785,5
2016-10-01 06:00:00,1331.0,1943.789945581736,1584.2504365226748,2292.8976256375827,1308.3877703141438,948.8482612550825,1657.4954503699905,0.988097535154154,0.01333214683718557,6
2016-10-01 07:00:00,1394.0,2059.4067948785932,1692.2941833379004,2418.9718893653676,1379.9537224051464,1012.8411108644535,1739.5188168919208,0.9920565380815104,0.009462848851469204,7
2016-10-01 08:00:00,1475.0,2169.5007494061742,1812.801802293452,2517.7438266202744,1500.5013016535863,1143.8023545408641,1848.7443788676865,0.9914677592733191,0.005782616329947325,8
2016-10-01 09:00:00,1540.0,2250.286806910113,1886.785944628022,2605.763778677192,1589.3152799677832,1225.8144176856922,1944.7922517348625,0.9907484926622038,0.005668754998230831,9
2016-10-01 10:00:00,1608.0,2297.7272825227806,1964.5651348546417,2684.816125206151,1601.129754868041,1267.967607199902,1988.2185975514112,0.9933447017071384,0.00705441182747458,10
2016-10-01 11:00:00,1646.0,2324.4875240994197,1956.840693250365,2669.3002251149765,1659.6633046035142,1292.0164737544594,2004.476005619071,0.9909155054584551,0.007325611002822931,11
2016-10-01 12:00:00,1656.0,2345.299760328239,1990.788457136943,2720.9871086211665,1679.2501298749353,1324.7388266836392,2054.937478167863,0.9912632833031483,0.007770031016504445,12
2016-10-01 13:00:00,1649.0,2364.411146884193,1999.4038585565097,2727.9905345865786,1693.2899990004803,1328.2827106727968,2056.869386702866,0.9916505760830517,0.005922094998891752,13
2016-10-01 14:00:00,1640.0,2376.036871770143,2024.1058875790168,2754.041315183456,1726.6782757581627,1374.7472915670364,2104.6827191714756,0.9898353779203543,0.004875622040359956,14
2016-10-01 15:00:00,1628.0,2375.661510242332,2047.852788754627,2740.2804542277263,1681.6759588520888,1353.8672373643838,2046.294902837483,0.9932118037934338,0.0028239018356293953,15
2016-10-01 16:00:00,1615.0,2369.4100627520656,2006.618346123334,2724.569928402733,1701.9098033407956,1339.118086712064,2057.069668991463,0.9913978104432473,0.0035378457271313677,16
2016-10-01 17:00:00,1614.0,2370.907250063601,1991.873006125248,2749.4666443087867,1728.3034139277352,1349.2691699893817,2106.8628081729207,0.9889532803334686,0.0052218593819807636,17
2016-10-01 18:00:00,1607.0,2387.8253822711067,2016.3212498236278,2750.0430783195557,1719.1447022317889,1347.6405697843097,2081.362398280238,0.9915825918087358,0.003189367232234191,18
2016-10-01 19:00:00,1593.0,2411.0741016925817,2047.6809386962439,2766.266096284679,1755.1154358603217,1391.722272863984,2110.307430452419,0.9901743839075982,0.0017616041224912055,19
2016-10-01 20:00:00,1650.0,2417.7371595372892,2061.8203479351837,2768.841727993516,1759.0178582303229,1403.1010466282173,2110.1224266865497,0.9905849116387558,0.0026911914247785412,20
2016-10-01 21:00:00,1666.0,2386.2216896607347,2003.7763743773105,2721.933199452093,1706.870107641555,1324.4247923581306,2042.5816174329134,0.992027772421478,0.005077992478987916,21
2016-10-01 22:00:00,1609.0,2310.936327362303,1967.5607178614553,2680.249695978396,1665.6855157862165,1322.3099062853685,2034.9988844023096,0.9894365575226365,0.005794263342958875,22
2016-10-01 23:00:00,1531.0,2204.752209582949,1855.5186545345293,2561.2137592643166,1525.229681151986,1175.996126103566,1881.6912308333535,0.9924841666732701,0.007200829576030304,23
2016-10-02 00:00:00,1436.0,2074.9364429395587,1709.1541975841108,2435.414010541094,1388.1957601099425,1022.4135147544945,1748.6733277114777,0.9925772140563105,0.012069079400519812,0
2016-10-02 01:00:00,1359.0,1968.5681421091317,1607.6008804732433,2335.299237655659,1264.9256053415222,903.9583437056338,1631.6567008880495,0.993764428905789,0.015895675865460375,1
2016-10-02 02:00:00,1302.0,1883.177192844512,1540.0302786099955,2240.45955223462,1184.428976295987,841.2820620614706,1541.711335686095,0.9932225063995992,0.0167216691873525,2
2016-10-02 03:00:00,1279.0,1829.0668743061153,1467.4828794929686,2188.477393866711,1148.5017237081536,786.9177288950068,1507.912243268749,0.9919910467542673,0.025264220610695477,3
2016-10-02 04:00:00,1250.0,1818.39246594257,1471.073276511762,2166.5497116631504,1130.3552387797404,783.0360493489324,1478.5124845003206,0.9927469174899612,0.01809665914946787,4
2016-10-02 05:00:00,1257.0,1860.2365203491875,1505.5187829809554,2225.0828024661237,1191.0155442369523,836.2978068687203,1555.8618263538885,0.9914925295082254,0.015827429571976654,5
