day,hour,y_hat,y,y_hat_lower,y_hat_upper,p_values
2016-09-30,0.0,1666.824,1671.0,1560.8447255131068,1772.7481024426252,0.5277
2016-09-30,1.0,1548.6213,1589.0,1444.3184328971179,1652.8058457880686,0.77704
2016-09-30,2.0,1472.0231,1513.0,1368.036542668663,1575.1976000350173,0.78048
2016-09-30,3.0,1416.21,1476.0,1311.561726313153,1520.8020164282116,0.86782
2016-09-30,4.0,1394.3895,1449.0,1286.7457692600492,1502.2358724288658,0.83806
2016-09-30,5.0,1416.6123,1482.0,1306.520940763896,1525.6586431360852,0.87664
2016-09-30,6.0,1522.1893,1574.0,1407.1503111890559,1634.8555261305032,0.81122
2016-09-30,7.0,1706.9824,1786.0,1574.9866974974598,1837.24945823386,0.87834
2016-09-30,8.0,1826.9182,1924.0,1695.4085992519142,1957.9501759425862,0.92472
2016-09-30,9.0,1873.1013,1932.0,1759.1784435740126,1986.0242401876642,0.84348
2016-09-30,10.0,1916.0616,1977.0,1821.4439491707055,2010.0099074839711,0.89694
2016-09-30,11.0,1964.0383,1999.0,1875.8479877964378,2051.616255499931,0.7792
2016-09-30,12.0,1988.185,2002.0,1897.2781523140882,2079.599108590731,0.61606
2016-09-30,13.0,2001.0874,1999.0,1904.0867884523761,2098.752566086897,0.48358
2016-09-30,14.0,2012.5165,2001.0,1906.4073123047265,2118.658912305725,0.41712
2016-09-30,15.0,2005.739,1974.0,1887.8581275589422,2122.902957869807,0.30146
2016-09-30,16.0,1982.5936,1923.0,1851.2881976929934,2114.530740342407,0.1858
2016-09-30,17.0,1970.4465,1903.0,1821.9016744068736,2120.9801237471233,0.18684
2016-09-30,18.0,1954.9806,1866.0,1798.3847185537443,2112.657510556332,0.13582
2016-09-30,19.0,1922.54,1842.0,1767.9419996943088,2077.2754714314547,0.15508
2016-09-30,20.0,1904.3179,1856.0,1757.0215362257634,2053.2678603620034,0.2613
2016-09-30,21.0,1895.6842,1857.0,1756.213647272707,2035.5884415654511,0.29514
2016-09-30,22.0,1874.1378,1792.0,1735.4175904626218,2011.173650933064,0.12154
2016-09-30,23.0,1738.9298,1684.0,1598.051750830204,1879.1623663316109,0.22222
2016-10-01,0.0,1558.9071,1549.0,1448.8636015019492,1667.1861821463463,0.43364
2016-10-01,1.0,1451.9279,1443.0,1349.8016541779334,1553.0775852906427,0.43462
2016-10-01,2.0,1375.8901,1369.0,1275.502143235751,1475.3455137636618,0.44952
2016-10-01,3.0,1334.5065,1326.0,1234.0308862005793,1433.8421058882473,0.43808
2016-10-01,4.0,1307.7502,1309.0,1204.6688691333745,1409.9648964428025,0.5124
2016-10-01,5.0,1304.8074,1308.0,1199.1831033005174,1409.0164915843213,0.52684
2016-10-01,6.0,1335.408,1331.0,1223.7770676691405,1446.230362535917,0.47182
2016-10-01,7.0,1407.2091,1394.0,1273.1915376347777,1539.3741367653802,0.42508
2016-10-01,8.0,1470.8347,1475.0,1335.6124132822129,1605.541815140515,0.52636
2016-10-01,9.0,1538.9319,1540.0,1425.5083858858336,1652.437059552725,0.50952
2016-10-01,10.0,1593.4413,1608.0,1499.8958145484517,1685.7208774140438,0.62356
2016-10-01,11.0,1619.495,1646.0,1532.4392909290286,1705.749584601518,0.72618
2016-10-01,12.0,1626.1444,1656.0,1535.563219768013,1716.6876601478525,0.73868
2016-10-01,13.0,1633.3177,1649.0,1536.8074022814844,1730.5959855193316,0.62554
2016-10-01,14.0,1613.0999,1640.0,1508.0524634365793,1717.6011482872827,0.69076
2016-10-01,15.0,1605.4923,1628.0,1489.742825555544,1721.4923703713139,0.64568
2016-10-01,16.0,1570.503,1615.0,1440.4575152982713,1702.286390237762,0.74482
2016-10-01,17.0,1583.1755,1614.0,1438.0261783098313,1730.6560104977393,0.659
2016-10-01,18.0,1586.7635,1607.0,1431.6790726130225,1743.7008545786114,0.60054
2016-10-01,19.0,1590.4462,1593.0,1436.2587256777642,1746.2998770611498,0.51306
2016-10-01,20.0,1605.3556,1650.0,1456.2035103323094,1755.7575035909165,0.72046
2016-10-01,21.0,1629.951,1666.0,1492.1008891371312,1768.988594332585,0.69554
2016-10-01,22.0,1613.329,1609.0,1476.6647380139439,1751.4057412924265,0.47566
2016-10-01,23.0,1531.509,1531.0,1394.1645256678516,1670.963930333969,0.4976
2016-10-02,0.0,1467.5924,1436.0,1366.7833885670043,1567.0132800573663,0.27002
2016-10-02,1.0,1369.2114,1359.0,1272.3513465095327,1465.7153789612626,0.42066
2016-10-02,2.0,1304.7294,1302.0,1207.8910039713242,1401.5877218166133,0.4781
2016-10-02,3.0,1268.8387,1279.0,1171.3751772883975,1366.8592528348486,0.58174
2016-10-02,4.0,1251.7086,1250.0,1150.5178259621678,1353.5052836367713,0.49152
2016-10-02,5.0,1253.2302,1257.0,1148.9032719879924,1357.156679642385,0.53156
2016-10-02,6.0,1280.8801,1264.0,1170.496484488792,1390.6845757095425,0.38528
2016-10-02,7.0,1328.1637,1317.0,1197.9359463334497,1456.5439555371672,0.43738
2016-10-02,8.0,1372.0415,1372.0,1238.1799250808683,1502.7276194320314,0.50232
