year,month,day,hour,y_hat,y
2017.0,2.0,4.0,10.0,2502.3074,2319.0
2017.0,2.0,4.0,11.0,2480.417,2251.0
2017.0,2.0,4.0,12.0,2437.398,2200.0
2017.0,2.0,4.0,13.0,2385.8489,2155.0
2017.0,2.0,4.0,14.0,2328.6682,2102.0
2017.0,2.0,4.0,15.0,2281.1301,2020.0
2017.0,2.0,4.0,16.0,2265.7964,1993.0
2017.0,2.0,4.0,17.0,2295.186,2048.0
2017.0,2.0,4.0,18.0,2383.4949,2090.0
2017.0,2.0,4.0,19.0,2503.8962,2175.0
2017.0,2.0,4.0,20.0,2519.2317,2175.0
2017.0,2.0,4.0,21.0,2482.943,2141.0
2017.0,2.0,4.0,22.0,2416.2544,2090.0
2017.0,2.0,4.0,23.0,2319.4822,1997.0
2017.0,2.0,5.0,0.0,2289.3967,1899.0
2017.0,2.0,5.0,1.0,2212.649,1818.0
2017.0,2.0,5.0,2.0,2163.789,1755.0
2017.0,2.0,5.0,3.0,2138.845,1729.0
2017.0,2.0,5.0,4.0,2131.1047,1720.0
2017.0,2.0,5.0,5.0,2140.761,1698.0
2017.0,2.0,5.0,6.0,2178.139,1731.0
2017.0,2.0,5.0,7.0,2239.768,1774.0
2017.0,2.0,5.0,8.0,2297.4275,1844.0
2017.0,2.0,5.0,9.0,2345.3594,1886.0
2017.0,2.0,5.0,10.0,2392.525,1899.0
2017.0,2.0,5.0,11.0,2403.4006,1893.0
2017.0,2.0,5.0,12.0,2401.5737,1871.0
2017.0,2.0,5.0,13.0,2389.252,1837.0
2017.0,2.0,5.0,14.0,2350.1433,1801.0
2017.0,2.0,5.0,15.0,2291.364,1768.0
2017.0,2.0,5.0,16.0,2236.0881,1754.0
2017.0,2.0,5.0,17.0,2229.6702,1776.0
2017.0,2.0,5.0,18.0,2295.2666,1841.0
2017.0,2.0,5.0,19.0,2391.924,1964.0
2017.0,2.0,5.0,20.0,2420.9807,1942.0
2017.0,2.0,5.0,21.0,2384.7676,1937.0
2017.0,2.0,5.0,22.0,2327.7734,1914.0
2017.0,2.0,5.0,23.0,2246.633,1891.0
2017.0,2.0,6.0,0.0,2000.0021,1854.0
2017.0,2.0,6.0,1.0,1934.8666,1802.0
2017.0,2.0,6.0,2.0,1902.2382,1791.0
2017.0,2.0,6.0,3.0,1889.3439,1784.0
2017.0,2.0,6.0,4.0,1900.649,1819.0
2017.0,2.0,6.0,5.0,1952.2601,1881.0
2017.0,2.0,6.0,6.0,2084.261,2021.0
2017.0,2.0,6.0,7.0,2290.268,2244.0
2017.0,2.0,6.0,8.0,2421.9548,2382.0
2017.0,2.0,6.0,9.0,2404.4382,2343.0
2017.0,2.0,6.0,10.0,2374.6394,2309.0
2017.0,2.0,6.0,11.0,2340.7583,2232.0
2017.0,2.0,6.0,12.0,2285.954,2182.0
2017.0,2.0,6.0,13.0,2238.167,2125.0
2017.0,2.0,6.0,14.0,2192.4255,2075.0
2017.0,2.0,6.0,15.0,2145.939,2009.0
2017.0,2.0,6.0,16.0,2100.4844,1980.0
2017.0,2.0,6.0,17.0,2101.815,1976.0
2017.0,2.0,6.0,18.0,2166.2314,2049.0
2017.0,2.0,6.0,19.0,2261.6526,2156.0
2017.0,2.0,6.0,20.0,2288.672,2121.0
2017.0,2.0,6.0,21.0,2261.8787,2086.0
2017.0,2.0,6.0,22.0,2197.9746,1995.0
2017.0,2.0,6.0,23.0,2095.5364,1867.0
2017.0,2.0,7.0,0.0,1892.6527,1750.0
2017.0,2.0,7.0,1.0,1803.8953,1680.0
2017.0,2.0,7.0,2.0,1749.6494,1624.0
2017.0,2.0,7.0,3.0,1713.5436,1583.0
