ds,y,yhat,yhat_lower,yhat_upper,adjusted_y,adjusted_y_lower,adjusted_y_upper,p_value_adj,p_value,h_ahead
2016-10-01 00:00:00,9808.0,12834.079080621927,11074.195227240763,14622.133594945391,9684.899976398621,7925.016123017458,11472.954490722086,0.9880463384184143,0.014404096544611947,0
2016-10-01 01:00:00,9142.0,12098.101144412456,10193.517235598782,13804.263035097676,8956.458502491634,7051.874593677959,10662.620393176854,0.9882091706956141,0.01793487459398512,1
2016-10-01 02:00:00,8616.0,11446.132313557511,9570.132445260571,13072.564706460333,8365.141898997685,6489.142030700745,9991.574291900506,0.986823193459287,0.019174278599684676,2
2016-10-01 03:00:00,8302.0,10950.845867470358,9026.716531907665,12675.612347617733,7748.14108224126,5824.011746678567,9472.907562388635,0.9894722972900538,0.03139783312854021,3
2016-10-01 04:00:00,8102.0,10650.48479553536,8811.089709708656,12416.080724421472,7459.668101907959,5620.273016081255,9225.264030794071,0.9890997407420071,0.03499769238220065,4
2016-10-01 05:00:00,7964.0,10576.242108143502,8733.2092597854,12280.294719197589,7464.658228008249,5621.625379650148,9168.710839062336,0.9873367552785602,0.029540452180124067,5
2016-10-01 06:00:00,7979.0,10752.075956194076,9024.60801694063,12577.626126362476,7614.571384029981,5887.103444776536,9440.121554198382,0.9875234046751654,0.022725169995200873,6
2016-10-01 07:00:00,8222.0,11160.79335475979,9305.370662039293,12905.954846995535,8064.369786972473,6208.9470942519765,9809.531279208219,0.9868735381787342,0.01821915431892297,7
2016-10-01 08:00:00,8603.0,11714.902494410027,9885.116093454799,13526.783533216538,8500.453776905559,6670.66737595033,10312.334815712069,0.9893470307969506,0.014253404574578151,8
2016-10-01 09:00:00,8909.0,12274.892564067759,10391.06685713941,14037.288457740417,9085.218273995728,7201.39256706738,10847.614167668386,0.9891187068677484,0.008989593615225408,9
2016-10-01 10:00:00,9375.0,12714.438219560703,10902.793959978824,14324.929909394137,9460.784476422974,7649.140216841096,11071.276166256408,0.9901042737910832,0.006189285320751465,10
2016-10-01 11:00:00,9784.0,12983.939273726077,11202.484215110437,14871.63783544674,9867.11911744529,8085.66405882965,11754.817679165953,0.9874736947811886,0.012697799393836728,11
2016-10-01 12:00:00,9969.0,13120.037451998096,11370.669309039618,14971.518857057616,9870.180499212056,8120.812356253578,11721.661904271576,0.9904888728147949,0.012450839210273274,12
2016-10-01 13:00:00,10061.0,13195.386769915676,11314.84989560796,14910.94556580022,10022.485481325646,8141.94860701793,11738.04427721019,0.9884717449072277,0.012740815492518352,13
2016-10-01 14:00:00,9950.0,13255.745308511297,11548.940292586154,15051.257572881415,10093.049416193824,8386.24440026868,11888.561680563942,0.9881150471517948,0.007776364755017033,14
2016-10-01 15:00:00,9795.0,13299.216956728196,11636.583710171246,15016.485834699106,10248.537092208473,8585.903845651523,11965.805970179383,0.9860039763589775,0.003937582382057054,15
2016-10-01 16:00:00,9698.0,13307.996192288369,11483.443847564553,15205.159863864104,10273.238695508378,8448.686350784563,12170.402367084114,0.9854654112395089,0.006456440835606718,16
2016-10-01 17:00:00,9595.0,13290.535240001724,11518.058129578061,15143.879522354853,10103.476186169573,8330.999075745913,11956.820468522703,0.9889955616041006,0.004495659418452,17
2016-10-01 18:00:00,9573.0,13283.664183175804,11585.088673363241,15071.089929773247,10292.240171898826,8593.664662086263,12079.66591849627,0.9845958825901009,0.0031832010173371236,18
2016-10-01 19:00:00,9610.0,13307.906154687822,11504.541915181006,15218.690726089279,10163.634391563019,8360.270152056202,12074.418962964475,0.9878330098598707,0.005356952235373291,19
2016-10-01 20:00:00,9864.0,13321.022336860764,11303.108200457775,15083.033160276045,10162.618091995922,8144.703955592933,11924.628915411204,0.9880988911657631,0.009535292733877671,20
2016-10-01 21:00:00,10074.0,13222.26334651533,11647.147414368012,15110.236976652137,10082.665820195309,8507.54988804799,11970.639450332115,0.9878731503172687,0.00990059608710744,21
2016-10-01 22:00:00,9950.0,12914.195428839965,11211.543798164437,14711.410431442695,9800.788387331777,8098.136756656249,11598.003389934507,0.9875373148516813,0.014972843419663718,22
2016-10-01 23:00:00,9623.0,12374.176569029329,10550.258684084785,14196.468042671828,9183.601160579812,7359.683275635268,11005.89263422231,0.9891380452719335,0.026560266978957043,23
2016-10-02 00:00:00,9182.0,11608.68730912581,9829.692666359757,13257.70445303981,8378.638310031503,6599.64366726545,10027.655453945503,0.9898427753320018,0.034806618643308036,0
2016-10-02 01:00:00,8637.0,10885.392799788482,9138.54642427588,12833.767014609139,7671.289276752333,5924.442901239731,9619.663491572988,0.9896301480423472,0.059433726702254414,1
2016-10-02 02:00:00,8213.0,10253.930230536616,8468.06296929183,12173.984255243502,7189.762279531796,5403.895018287009,9109.81630423868,0.9857197813325899,0.07904039816359443,2
2016-10-02 03:00:00,7900.0,9787.168804706482,7908.5259154154055,11361.302881407306,6593.202963801788,4714.560074510713,8167.337040502613,0.9894588758534127,0.08062142547632078,3
2016-10-02 04:00:00,7734.0,9523.387070876164,7677.752173848206,11366.133227379056,6178.386644201357,4332.751747173399,8021.132800704248,0.9918328105022406,0.1068477232963741,4
2016-10-02 05:00:00,7594.0,9493.645541551503,7780.588953647942,11317.842405310239,6355.636338197883,4642.579750294321,8179.833201956619,0.9879479305828271,0.08433527784408551,5
2016-10-02 06:00:00,7595.0,9721.698350499903,7969.919409029933,11424.657531325098,6512.161656671889,4760.38271520192,8215.120837497085,0.9889646723296679,0.057303740087949945,6
